scenario_seed,uncertainty_level,planner,total_time_s,flight_distance_m,max_blackout_s,meets_90s_budget,mission_feasible,planning_runtime_ms,route
634,0.05,bounded_blackout,1077.244,4316.337,124.165,0,1,1766.504,N04 -> N11 -> N12 -> N14 -> N07 -> N02 -> N08 -> N09 -> N06 -> N05 -> N13 -> N10 -> N01 -> N03
634,0.1,distance_only,1111.739,3022.917,111.131,0,1,0.022,N04 -> N10 -> N01 -> N09 -> N14 -> N12 -> N07 -> N08 -> N11 -> N02 -> N05 -> N06 -> N03 -> N13
634,0.1,protocol_aware,1147.605,4316.337,116.112,0,1,314.545,N04 -> N11 -> N12 -> N14 -> N07 -> N02 -> N08 -> N09 -> N06 -> N05 -> N13 -> N10 -> N01 -> N03
634,0.1,bounded_blackout,1147.605,4316.337,116.112,0,1,1766.504,N04 -> N11 -> N12 -> N14 -> N07 -> N02 -> N08 -> N09 -> N06 -> N05 -> N13 -> N10 -> N01 -> N03
635,0.0,distance_only,1501.117,2709.3,203.524,0,0,0.022,N05 -> N08 -> N11 -> N12 -> N14 -> N02 -> N01 -> N07 -> N06 -> N10 -> N09 -> N13 -> N03 -> N04
635,0.0,protocol_aware,914.648,3727.197,80.713,1,1,300.373,N11 -> N12 -> N14 -> N02 -> N03 -> N13 -> N04 -> N09 -> N06 -> N01 -> N07 -> N05 -> N10 -> N08
635,0.0,bounded_blackout,885.671,3325.724,58.303,1,1,1723.358,N11 -> N12 -> N05 -> N10 -> N09 -> N13 -> N03 -> N06 -> N04 -> N08 -> N07 -> N01 -> N02 -> N14
635,0.02,distance_only,1500.99,2709.3,205.359,0,0,0.022,N05 -> N08 -> N11 -> N12 -> N14 -> N02 -> N01 -> N07 -> N06 -> N10 -> N09 -> N13 -> N03 -> N04
635,0.02,protocol_aware,1154.716,3727.197,170.658,0,1,300.373,N11 -> N12 -> N14 -> N02 -> N03 -> N13 -> N04 -> N09 -> N06 -> N01 -> N07 -> N05 -> N10 -> N08
635,0.02,bounded_blackout,886.282,3325.724,61.837,1,1,1723.358,N11 -> N12 -> N05 -> N10 -> N09 -> N13 -> N03 -> N06 -> N04 -> N08 -> N07 -> N01 -> N02 -> N14
635,0.05,distance_only,1500.802,2709.3,208.113,0,0,0.022,N05 -> N08 -> N11 -> N12 -> N14 -> N02 -> N01 -> N07 -> N06 -> N10 -> N09 -> N13 -> N03 -> N04
635,0.05,protocol_aware,1155.014,3727.197,173.482,0,1,300.373,N11 -> N12 -> N14 -> N02 -> N03 -> N13 -> N04 -> N09 -> N06 -> N01 -> N07 -> N05 -> N10 -> N08
635,0.05,bounded_blackout,887.586,3325.724,67.135,1,1,1723.358,N11 -> N12 -> N05 -> N10 -> N09 -> N13 -> N03 -> N06 -> N04 -> N08 -> N07 -> N01 -> N02 -> N14
635,0.1,distance_only,1404.501,2709.3,212.702,0,1,0.022,N05 -> N08 -> N11 -> N12 -> N14 -> N02 -> N01 -> N07 -> N06 -> N10 -> N09 -> N13 -> N03 -> N04
635,0.1,protocol_aware,1155.994,3727.197,178.19,0,1,300.373,N11 -> N12 -> N14 -> N02 -> N03 -> N13 -> N04 -> N09 -> N06 -> N01 -> N07 -> N05 -> N10 -> N08
635,0.1,bounded_blackout,889.765,3325.724,75.953,1,1,1723.358,N11 -> N12 -> N05 -> N10 -> N09 -> N13 -> N03 -> N06 -> N04 -> N08 -> N07 -> N01 -> N02 -> N14
636,0.0,distance_only,1590.365,2490.882,154.805,0,0,0.023,N05 -> N04 -> N09 -> N12 -> N06 -> N08 -> N14 -> N10 -> N07 -> N03 -> N02 -> N13 -> N11 -> N01
636,0.0,protocol_aware,1278.37,3686.913,114.81,0,1,258.984,N12 -> N05 -> N01 -> N08 -> N04 -> N09 -> N11 -> N10 -> N07 -> N03 -> N06 -> N13 -> N14 -> N02
636,0.0,bounded_blackout,1276.943,2737.588,80.703,1,1,1977.681,N06 -> N11 -> N01 -> N13 -> N02 -> N12 -> N09 -> N08 -> N14 -> N07 -> N03 -> N05 -> N10 -> N04
636,0.02,distance_only,1591.694,2490.882,151.565,0,0,0.023,N05 -> N04 -> N09 -> N12 -> N06 -> N08 -> N14 -> N10 -> N07 -> N03 -> N02 -> N13 -> N11 -> N01
636,0.02,protocol_aware,1279.663,3686.913,114.281,0,1,258.984,N12 -> N05 -> N01 -> N08 -> N04 -> N09 -> N11 -> N10 -> N07 -> N03 -> N06 -> N13 -> N14 -> N02
636,0.02,bounded_blackout,1284.265,2737.588,79.61,1,1,1977.681,N06 -> N11 -> N01 -> N13 -> N02 -> N12 -> N09 -> N08 -> N14 -> N07 -> N03 -> N05 -> N10 -> N04
636,0.05,distance_only,1593.692,2490.882,146.675,0,0,0.023,N05 -> N04 -> N09 -> N12 -> N06 -> N08 -> N14 -> N10 -> N07 -> N03 -> N02 -> N13 -> N11 -> N01
636,0.05,protocol_aware,1569.599,3686.913,146.675,0,0,258.984,N12 -> N05 -> N01 -> N08 -> N04 -> N09 -> N11 -> N10 -> N07 -> N03 -> N06 -> N13 -> N14 -> N02
636,0.05,bounded_blackout,1775.304,2737.588,193.672,0,0,1977.681,N06 -> N11 -> N01 -> N13 -> N02 -> N12 -> N09 -> N08 -> N14 -> N07 -> N03 -> N05 -> N10 -> N04
636,0.1,distance_only,1789.035,2490.882,225.701,0,0,0.023,N05 -> N04 -> N09 -> N12 -> N06 -> N08 -> N14 -> N10 -> N07 -> N03 -> N02 -> N13 -> N11 -> N01
636,0.1,protocol_aware,1860.822,3686.913,225.648,0,0,258.984,N12 -> N05 -> N01 -> N08 -> N04 -> N09 -> N11 -> N10 -> N07 -> N03 -> N06 -> N13 -> N14 -> N02
636,0.1,bounded_blackout,2273.854,2737.588,226.98,0,0,1977.681,N06 -> N11 -> N01 -> N13 -> N02 -> N12 -> N09 -> N08 -> N14 -> N07 -> N03 -> N05 -> N10 -> N04
637,0.0,distance_only,1303.191,2499.388,95.689,0,1,0.021,N07 -> N09 -> N11 -> N05 -> N10 -> N13 -> N12 -> N08 -> N14 -> N06 -> N03 -> N04 -> N01 -> N02
637,0.0,protocol_aware,1176.551,3812.405,85.617,1,1,332.925,N01 -> N02 -> N06 -> N11 -> N10 -> N12 -> N13 -> N14 -> N04 -> N03 -> N08 -> N09 -> N07 -> N05
637,0.0,bounded_blackout,1123.668,3688.606,58.699,1,1,2238.701,N07 -> N09 -> N11 -> N08 -> N12 -> N05 -> N10 -> N06 -> N03 -> N14 -> N02 -> N01 -> N13 -> N04
637,0.02,distance_only,1304.823,2499.388,97.852,0,1,0.021,N07 -> N09 -> N11 -> N05 -> N10 -> N13 -> N12 -> N08 -> N14 -> N06 -> N03 -> N04 -> N01 -> N02
637,0.02,protocol_aware,1170.701,3812.405,92.625,0,1,332.925,N01 -> N02 -> N06 -> N11 -> N10 -> N12 -> N13 -> N14 -> N04 -> N03 -> N08 -> N09 -> N07 -> N05
637,0.02,bounded_blackout,1594.894,3688.606,231.218,0,0,2238.701,N07 -> N09 -> N11 -> N08 -> N12 -> N05 -> N10 -> N06 -> N03 -> N14 -> N02 -> N01 -> N13 -> N04
637,0.05,distance_only,1499.278,2499.388,147.803,0,1,0.021,N07 -> N09 -> N11 -> N05 -> N10 -> N13 -> N12 -> N08 -> N14 -> N06 -> N03 -> N04 -> N01 -> N02
637,0.05,protocol_aware,1162.024,3812.405,122.811,0,1,332.925,N01 -> N02 -> N06 -> N11 -> N10 -> N12 -> N13 -> N14 -> N04 -> N03 -> N08 -> N09 -> N07 -> N05
637,0.05,bounded_blackout,1581.843,3688.606,230.126,0,0,2238.701,N07 -> N09 -> N11 -> N08 -> N12 -> N05 -> N10 -> N06 -> N03 -> N14 -> N02 -> N01 -> N13 -> N04
637,0.1,distance_only,1503.384,2499.388,225.392,0,0,0.021,N07 -> N09 -> N11 -> N05 -> N10 -> N13 -> N12 -> N08 -> N14 -> N06 -> N03 -> N04 -> N01 -> N02
637,0.1,protocol_aware,1387.811,3812.405,229.731,0,1,332.925,N01 -> N02 -> N06 -> N11 -> N10 -> N12 -> N13 -> N14 -> N04 -> N03 -> N08 -> N09 -> N07 -> N05
637,0.1,bounded_blackout,1800.374,3688.606,225.392,0,0,2238.701,N07 -> N09 -> N11 -> N08 -> N12 -> N05 -> N10 -> N06 -> N03 -> N14 -> N02 -> N01 -> N13 -> N04
638,0.0,distance_only,1190.138,2266.463,143.294,0,1,0.022,N05 -> N02 -> N13 -> N11 -> N03 -> N10 -> N04 -> N01 -> N14 -> N07 -> N08 -> N06 -> N12 -> N09
638,0.0,protocol_aware,944.545,3055.254,89.972,1,1,264.248,N02 -> N13 -> N11 -> N03 -> N04 -> N14 -> N10 -> N01 -> N07 -> N08 -> N06 -> N05 -> N12 -> N09
638,0.0,bounded_blackout,944.545,3055.254,89.972,1,1,1903.039,N02 -> N13 -> N11 -> N03 -> N04 -> N14 -> N10 -> N01 -> N07 -> N08 -> N06 -> N05 -> N12 -> N09
638,0.02,distance_only,1188.448,2266.463,142.823,0,1,0.022,N05 -> N02 -> N13 -> N11 -> N03 -> N10 -> N04 -> N01 -> N14 -> N07 -> N08 -> N06 -> N12 -> N09
638,0.02,protocol_aware,942.766,3055.254,89.328,1,1,264.248,N02 -> N13 -> N11 -> N03 -> N04 -> N14 -> N10 -> N01 -> N07 -> N08 -> N06 -> N05 -> N12 -> N09
638,0.02,bounded_blackout,942.766,3055.254,89.328,1,1,1903.039,N02 -> N13 -> N11 -> N03 -> N04 -> N14 -> N10 -> N01 -> N07 -> N08 -> N06 -> N05 -> N12 -> N09
638,0.05,distance_only,1185.91,2266.463,142.102,0,1,0.022,N05 -> N02 -> N13 -> N11 -> N03 -> N10 -> N04 -> N01 -> N14 -> N07 -> N08 -> N06 -> N12 -> N09
638,0.05,protocol_aware,940.094,3055.254,88.352,1,1,264.248,N02 -> N13 -> N11 -> N03 -> N04 -> N14 -> N10 -> N01 -> N07 -> N08 -> N06 -> N05 -> N12 -> N09
638,0.05,bounded_blackout,940.094,3055.254,88.352,1,1,1903.039,N02 -> N13 -> N11 -> N03 -> N04 -> N14 -> N10 -> N01 -> N07 -> N08 -> N06 -> N05 -> N12 -> N09
638,0.1,distance_only,1181.673,2266.463,140.861,0,1,0.022,N05 -> N02 -> N13 -> N11 -> N03 -> N10 -> N04 -> N01 -> N14 -> N07 -> N08 -> N06 -> N12 -> N09
638,0.1,protocol_aware,936.155,3055.254,86.697,1,1,264.248,N02 -> N13 -> N11 -> N03 -> N04 -> N14 -> N10 -> N01 -> N07 -> N08 -> N06 -> N05 -> N12 -> N09
638,0.1,bounded_blackout,936.155,3055.254,86.697,1,1,1903.039,N02 -> N13 -> N11 -> N03 -> N04 -> N14 -> N10 -> N01 -> N07 -> N08 -> N06 -> N05 -> N12 -> N09
639,0.0,distance_only,1270.579,2541.35,160.748,0,1,0.021,N05 -> N03 -> N02 -> N07 -> N01 -> N09 -> N04 -> N08 -> N06 -> N13 -> N14 -> N10 -> N11 -> N12
639,0.0,protocol_aware,848.767,2535.679,73.41,1,1,486.392,N07 -> N05 -> N13 -> N01 -> N09 -> N04 -> N11 -> N10 -> N12 -> N14 -> N08 -> N06 -> N03 -> N02
639,0.0,bounded_blackout,848.767,2535.679,73.41,1,1,2275.968,N07 -> N05 -> N13 -> N01 -> N09 -> N04 -> N11 -> N10 -> N12 -> N14 -> N08 -> N06 -> N03 -> N02
639,0.02,distance_only,1559.486,2541.35,224.957,0,0,0.021,N05 -> N03 -> N02 -> N07 -> N01 -> N09 -> N04 -> N08 -> N06 -> N13 -> N14 -> N10 -> N11 -> N12
639,0.02,protocol_aware,1328.033,2535.679,189.186,0,1,486.392,N07 -> N05 -> N13 -> N01 -> N09 -> N04 -> N11 -> N10 -> N12 -> N14 -> N08 -> N06 -> N03 -> N02
639,0.02,bounded_blackout,1328.033,2535.679,189.186,0,1,2275.968,N07 -> N05 -> N13 -> N01 -> N09 -> N04 -> N11 -> N10 -> N12 -> N14 -> N08 -> N06 -> N03 -> N02
639,0.05,distance_only,1560.847,2541.35,225.384,0,0,0.021,N05 -> N03 -> N02 -> N07 -> N01 -> N09 -> N04 -> N08 -> N06 -> N13 -> N14 -> N10 -> N11 -> N12
639,0.05,protocol_aware,1327.125,2535.679,175.274,0,1,486.392,N07 -> N05 -> N13 -> N01 -> N09 -> N04 -> N11 -> N10 -> N12 -> N14 -> N08 -> N06 -> N03 -> N02
639,0.05,bounded_blackout,1327.125,2535.679,175.274,0,1,2275.968,N07 -> N05 -> N13 -> N01 -> N09 -> N04 -> N11 -> N10 -> N12 -> N14 -> N08 -> N06 -> N03 -> N02
639,0.1,distance_only,1476.309,2541.35,226.09,0,1,0.021,N05 -> N03 -> N02 -> N07 -> N01 -> N09 -> N04 -> N08 -> N06 -> N13 -> N14 -> N10 -> N11 -> N12
639,0.1,protocol_aware,1329.106,2535.679,184.862,0,1,486.392,N07 -> N05 -> N13 -> N01 -> N09 -> N04 -> N11 -> N10 -> N12 -> N14 -> N08 -> N06 -> N03 -> N02
639,0.1,bounded_blackout,1329.106,2535.679,184.862,0,1,2275.968,N07 -> N05 -> N13 -> N01 -> N09 -> N04 -> N11 -> N10 -> N12 -> N14 -> N08 -> N06 -> N03 -> N02
640,0.0,distance_only,1261.453,2686.718,125.756,0,1,0.022,N12 -> N11 -> N10 -> N03 -> N01 -> N09 -> N08 -> N02 -> N07 -> N06 -> N13 -> N05 -> N04 -> N14
640,0.0,protocol_aware,877.491,3363.927,76.823,1,1,274.771,N01 -> N14 -> N06 -> N04 -> N07 -> N02 -> N13 -> N11 -> N10 -> N03 -> N12 -> N08 -> N05 -> N09
640,0.0,bounded_blackout,877.491,3363.927,76.823,1,1,1898.284,N01 -> N14 -> N06 -> N04 -> N07 -> N02 -> N13 -> N11 -> N10 -> N03 -> N12 -> N08 -> N05 -> N09
640,0.02,distance_only,1261.953,2686.718,123.729,0,1,0.022,N12 -> N11 -> N10 -> N03 -> N01 -> N09 -> N08 -> N02 -> N07 -> N06 -> N13 -> N05 -> N04 -> N14
640,0.02,protocol_aware,1158.978,3363.927,93.041,0,1,274.771,N01 -> N14 -> N06 -> N04 -> N07 -> N02 -> N13 -> N11 -> N10 -> N03 -> N12 -> N08 -> N05 -> N09
640,0.02,bounded_blackout,1158.978,3363.927,93.041,0,1,1898.284,N01 -> N14 -> N06 -> N04 -> N07 -> N02 -> N13 -> N11 -> N10 -> N03 -> N12 -> N08 -> N05 -> N09
640,0.05,distance_only,1262.701,2686.718,125.381,0,1,0.022,N12 -> N11 -> N10 -> N03 -> N01 -> N09 -> N08 -> N02 -> N07 -> N06 -> N13 -> N05 -> N04 -> N14
640,0.05,protocol_aware,1159.336,3363.927,93.756,0,1,274.771,N01 -> N14 -> N06 -> N04 -> N07 -> N02 -> N13 -> N11 -> N10 -> N03 -> N12 -> N08 -> N05 -> N09
640,0.05,bounded_blackout,1159.336,3363.927,93.756,0,1,1898.284,N01 -> N14 -> N06 -> N04 -> N07 -> N02 -> N13 -> N11 -> N10 -> N03 -> N12 -> N08 -> N05 -> N09
640,0.1,distance_only,975.947,2686.718,134.253,0,1,0.022,N12 -> N11 -> N10 -> N03 -> N01 -> N09 -> N08 -> N02 -> N07 -> N06 -> N13 -> N05 -> N04 -> N14
640,0.1,protocol_aware,1375.935,3363.927,191.917,0,1,274.771,N01 -> N14 -> N06 -> N04 -> N07 -> N02 -> N13 -> N11 -> N10 -> N03 -> N12 -> N08 -> N05 -> N09
640,0.1,bounded_blackout,1375.935,3363.927,191.917,0,1,1898.284,N01 -> N14 -> N06 -> N04 -> N07 -> N02 -> N13 -> N11 -> N10 -> N03 -> N12 -> N08 -> N05 -> N09
641,0.0,distance_only,1656.432,2902.911,152.144,0,0,0.022,N06 -> N09 -> N04 -> N08 -> N05 -> N03 -> N01 -> N13 -> N12 -> N10 -> N11 -> N14 -> N07 -> N02
641,0.0,protocol_aware,1203.364,3905.051,90.246,0,1,316.891,N02 -> N05 -> N10 -> N06 -> N11 -> N08 -> N04 -> N13 -> N14 -> N01 -> N03 -> N07 -> N12 -> N09
641,0.0,bounded_blackout,1094.234,2826.491,53.293,1,1,1883.224,N09 -> N05 -> N08 -> N04 -> N02 -> N13 -> N01 -> N03 -> N14 -> N07 -> N11 -> N12 -> N10 -> N06
641,0.02,distance_only,1658.028,2902.911,150.691,0,0,0.022,N06 -> N09 -> N04 -> N08 -> N05 -> N03 -> N01 -> N13 -> N12 -> N10 -> N11 -> N14 -> N07 -> N02
641,0.02,protocol_aware,1203.499,3905.051,91.66,0,1,316.891,N02 -> N05 -> N10 -> N06 -> N11 -> N08 -> N04 -> N13 -> N14 -> N01 -> N03 -> N07 -> N12 -> N09
641,0.02,bounded_blackout,1098.483,2826.491,54.773,1,1,1883.224,N09 -> N05 -> N08 -> N04 -> N02 -> N13 -> N01 -> N03 -> N14 -> N07 -> N11 -> N12 -> N10 -> N06
641,0.05,distance_only,1660.42,2902.911,148.511,0,0,0.022,N06 -> N09 -> N04 -> N08 -> N05 -> N03 -> N01 -> N13 -> N12 -> N10 -> N11 -> N14 -> N07 -> N02
641,0.05,protocol_aware,1419.713,3905.051,224.214,0,1,316.891,N02 -> N05 -> N10 -> N06 -> N11 -> N08 -> N04 -> N13 -> N14 -> N01 -> N03 -> N07 -> N12 -> N09
641,0.05,bounded_blackout,1105.244,2826.491,52.524,1,1,1883.224,N09 -> N05 -> N08 -> N04 -> N02 -> N13 -> N01 -> N03 -> N14 -> N07 -> N11 -> N12 -> N10 -> N06
641,0.1,distance_only,1664.406,2902.911,144.877,0,0,0.022,N06 -> N09 -> N04 -> N08 -> N05 -> N03 -> N01 -> N13 -> N12 -> N10 -> N11 -> N14 -> N07 -> N02
641,0.1,protocol_aware,1708.098,3905.051,203.561,0,0,316.891,N02 -> N05 -> N10 -> N06 -> N11 -> N08 -> N04 -> N13 -> N14 -> N01 -> N03 -> N07 -> N12 -> N09
641,0.1,bounded_blackout,1597.641,2826.491,244.238,0,0,1883.224,N09 -> N05 -> N08 -> N04 -> N02 -> N13 -> N01 -> N03 -> N14 -> N07 -> N11 -> N12 -> N10 -> N06
642,0.0,distance_only,2019.978,2566.383,153.409,0,0,0.024,N13 -> N07 -> N03 -> N12 -> N14 -> N08 -> N06 -> N10 -> N11 -> N02 -> N05 -> N04 -> N09 -> N01
642,0.0,protocol_aware,1489.643,3148.444,122.39,0,1,478.51,N01 -> N14 -> N07 -> N11 -> N04 -> N05 -> N13 -> N02 -> N03 -> N12 -> N08 -> N10 -> N06 -> N09
642,0.0,bounded_blackout,1460.529,2387.39,65.545,1,1,2632.943,N03 -> N02 -> N14 -> N07 -> N06 -> N08 -> N12 -> N01 -> N04 -> N13 -> N11 -> N10 -> N05 -> N09
642,0.02,distance_only,2017.215,2566.383,154.235,0,0,0.024,N13 -> N07 -> N03 -> N12 -> N14 -> N08 -> N06 -> N10 -> N11 -> N02 -> N05 -> N04 -> N09 -> N01
642,0.02,protocol_aware,2447.115,3148.444,229.247,0,0,478.51,N01 -> N14 -> N07 -> N11 -> N04 -> N05 -> N13 -> N02 -> N03 -> N12 -> N08 -> N10 -> N06 -> N09
642,0.02,bounded_blackout,2177.873,2387.39,229.221,0,0,2632.943,N03 -> N02 -> N14 -> N07 -> N06 -> N08 -> N12 -> N01 -> N04 -> N13 -> N11 -> N10 -> N05 -> N09
642,0.05,distance_only,2013.737,2566.383,157.837,0,0,0.024,N13 -> N07 -> N03 -> N12 -> N14 -> N08 -> N06 -> N10 -> N11 -> N02 -> N05 -> N04 -> N09 -> N01
642,0.05,protocol_aware,2443.323,3148.444,224.918,0,0,478.51,N01 -> N14 -> N07 -> N11 -> N04 -> N05 -> N13 -> N02 -> N03 -> N12 -> N08 -> N10 -> N06 -> N09
642,0.05,bounded_blackout,2173.888,2387.39,222.798,0,0,2632.943,N03 -> N02 -> N14 -> N07 -> N06 -> N08 -> N12 -> N01 -> N04 -> N13 -> N11 -> N10 -> N05 -> N09
642,0.1,distance_only,2015.576,2566.383,163.848,0,0,0.024,N13 -> N07 -> N03 -> N12 -> N14 -> N08 -> N06 -> N10 -> N11 -> N02 -> N05 -> N04 -> N09 -> N01
642,0.1,protocol_aware,2437.005,3148.444,217.691,0,0,478.51,N01 -> N14 -> N07 -> N11 -> N04 -> N05 -> N13 -> N02 -> N03 -> N12 -> N08 -> N10 -> N06 -> N09
642,0.1,bounded_blackout,2167.246,2387.39,225.824,0,0,2632.943,N03 -> N02 -> N14 -> N07 -> N06 -> N08 -> N12 -> N01 -> N04 -> N13 -> N11 -> N10 -> N05 -> N09
643,0.0,distance_only,2190.306,2227.15,158.461,0,0,0.022,N09 -> N02 -> N03 -> N14 -> N13 -> N05 -> N01 -> N11 -> N07 -> N08 -> N04 -> N06 -> N10 -> N12
643,0.0,protocol_aware,1676.386,2404.429,110.474,0,0,428.567,N12 -> N01 -> N11 -> N05 -> N08 -> N04 -> N03 -> N06 -> N02 -> N10 -> N13 -> N09 -> N14 -> N07
643,0.0,bounded_blackout,1676.117,2608.093,115.696,0,0,2705.205,N11 -> N02 -> N01 -> N06 -> N13 -> N12 -> N04 -> N08 -> N05 -> N10 -> N09 -> N03 -> N14 -> N07
643,0.02,distance_only,2199.979,2227.15,157.128,0,0,0.022,N09 -> N02 -> N03 -> N14 -> N13 -> N05 -> N01 -> N11 -> N07 -> N08 -> N04 -> N06 -> N10 -> N12
643,0.02,protocol_aware,1676.331,2404.429,132.552,0,0,428.567,N12 -> N01 -> N11 -> N05 -> N08 -> N04 -> N03 -> N06 -> N02 -> N10 -> N13 -> N09 -> N14 -> N07
643,0.02,bounded_blackout,1916.062,2608.093,136.469,0,0,2705.205,N11 -> N02 -> N01 -> N06 -> N13 -> N12 -> N04 -> N08 -> N05 -> N10 -> N09 -> N03 -> N14 -> N07
643,0.05,distance_only,2214.771,2227.15,158.965,0,0,0.022,N09 -> N02 -> N03 -> N14 -> N13 -> N05 -> N01 -> N11 -> N07 -> N08 -> N04 -> N06 -> N10 -> N12
643,0.05,protocol_aware,1676.242,2404.429,136.965,0,0,428.567,N12 -> N01 -> N11 -> N05 -> N08 -> N04 -> N03 -> N06 -> N02 -> N10 -> N13 -> N09 -> N14 -> N07
643,0.05,bounded_blackout,1915.973,2608.093,128.159,0,0,2705.205,N11 -> N02 -> N01 -> N06 -> N13 -> N12 -> N04 -> N08 -> N05 -> N10 -> N09 -> N03 -> N14 -> N07
643,0.1,distance_only,2000.23,2227.15,194.485,0,0,0.022,N09 -> N02 -> N03 -> N14 -> N13 -> N05 -> N01 -> N11 -> N07 -> N08 -> N04 -> N06 -> N10 -> N12
643,0.1,protocol_aware,2156.07,2404.429,205.226,0,0,428.567,N12 -> N01 -> N11 -> N05 -> N08 -> N04 -> N03 -> N06 -> N02 -> N10 -> N13 -> N09 -> N14 -> N07
643,0.1,bounded_blackout,1915.801,2608.093,125.492,0,0,2705.205,N11 -> N02 -> N01 -> N06 -> N13 -> N12 -> N04 -> N08 -> N05 -> N10 -> N09 -> N03 -> N14 -> N07
644,0.0,distance_only,1715.951,2409.445,182.873,0,0,0.022,N06 -> N11 -> N05 -> N02 -> N08 -> N13 -> N10 -> N01 -> N09 -> N04 -> N14 -> N03 -> N07 -> N12
644,0.0,protocol_aware,1192.126,2839.718,96.992,0,1,208.967,N12 -> N07 -> N14 -> N01 -> N03 -> N04 -> N09 -> N10 -> N13 -> N11 -> N06 -> N02 -> N05 -> N08
644,0.0,bounded_blackout,906.554,2943.422,53.674,1,1,1467.27,N11 -> N02 -> N12 -> N13 -> N10 -> N05 -> N08 -> N06 -> N01 -> N04 -> N03 -> N14 -> N09 -> N07
644,0.02,distance_only,1715.974,2409.445,184.205,0,0,0.022,N06 -> N11 -> N05 -> N02 -> N08 -> N13 -> N10 -> N01 -> N09 -> N04 -> N14 -> N03 -> N07 -> N12
644,0.02,protocol_aware,1668.254,2839.718,192.117,0,0,208.967,N12 -> N07 -> N14 -> N01 -> N03 -> N04 -> N09 -> N10 -> N13 -> N11 -> N06 -> N02 -> N05 -> N08
644,0.02,bounded_blackout,907.832,2943.422,53.674,1,1,1467.27,N11 -> N02 -> N12 -> N13 -> N10 -> N05 -> N08 -> N06 -> N01 -> N04 -> N03 -> N14 -> N09 -> N07
644,0.05,distance_only,1716.092,2409.445,190.138,0,0,0.022,N06 -> N11 -> N05 -> N02 -> N08 -> N13 -> N10 -> N01 -> N09 -> N04 -> N14 -> N03 -> N07 -> N12
644,0.05,protocol_aware,1672.89,2839.718,195.975,0,0,208.967,N12 -> N07 -> N14 -> N01 -> N03 -> N04 -> N09 -> N10 -> N13 -> N11 -> N06 -> N02 -> N05 -> N08
644,0.05,bounded_blackout,1389.754,2943.422,195.308,0,1,1467.27,N11 -> N02 -> N12 -> N13 -> N10 -> N05 -> N08 -> N06 -> N01 -> N04 -> N03 -> N14 -> N09 -> N07
644,0.1,distance_only,1716.526,2409.445,200.026,0,0,0.022,N06 -> N11 -> N05 -> N02 -> N08 -> N13 -> N10 -> N01 -> N09 -> N04 -> N14 -> N03 -> N07 -> N12
644,0.1,protocol_aware,1680.65,2839.718,202.409,0,0,208.967,N12 -> N07 -> N14 -> N01 -> N03 -> N04 -> N09 -> N10 -> N13 -> N11 -> N06 -> N02 -> N05 -> N08
644,0.1,bounded_blackout,1394.395,2943.422,197.497,0,1,1467.27,N11 -> N02 -> N12 -> N13 -> N10 -> N05 -> N08 -> N06 -> N01 -> N04 -> N03 -> N14 -> N09 -> N07
645,0.0,distance_only,1619.778,2226.517,180.487,0,0,0.021,N05 -> N08 -> N09 -> N13 -> N04 -> N12 -> N06 -> N07 -> N01 -> N03 -> N02 -> N10 -> N11 -> N14
645,0.0,protocol_aware,1167.227,2718.751,94.317,0,1,470.158,N03 -> N10 -> N14 -> N13 -> N05 -> N04 -> N09 -> N07 -> N12 -> N06 -> N01 -> N02 -> N11 -> N08
645,0.0,bounded_blackout,1080.085,2848.738,45.822,1,1,2173.4,N03 -> N11 -> N02 -> N07 -> N12 -> N13 -> N06 -> N01 -> N09 -> N10 -> N04 -> N08 -> N14 -> N05
645,0.02,distance_only,1621.457,2226.517,178.456,0,0,0.021,N05 -> N08 -> N09 -> N13 -> N04 -> N12 -> N06 -> N07 -> N01 -> N03 -> N02 -> N10 -> N11 -> N14
645,0.02,protocol_aware,1167.607,2718.751,94.294,0,1,470.158,N03 -> N10 -> N14 -> N13 -> N05 -> N04 -> N09 -> N07 -> N12 -> N06 -> N01 -> N02 -> N11 -> N08
645,0.02,bounded_blackout,1794.354,2848.738,217.78,0,0,2173.4,N03 -> N11 -> N02 -> N07 -> N12 -> N13 -> N06 -> N01 -> N09 -> N10 -> N04 -> N08 -> N14 -> N05
645,0.05,distance_only,1623.975,2226.517,175.401,0,0,0.021,N05 -> N08 -> N09 -> N13 -> N04 -> N12 -> N06 -> N07 -> N01 -> N03 -> N02 -> N10 -> N11 -> N14
645,0.05,protocol_aware,1672.18,2718.751,251.039,0,0,470.158,N03 -> N10 -> N14 -> N13 -> N05 -> N04 -> N09 -> N07 -> N12 -> N06 -> N01 -> N02 -> N11 -> N08
645,0.05,bounded_blackout,1785.764,2848.738,251.039,0,0,2173.4,N03 -> N11 -> N02 -> N07 -> N12 -> N13 -> N06 -> N01 -> N09 -> N10 -> N04 -> N08 -> N14 -> N05
645,0.1,distance_only,1628.173,2226.517,170.28,0,0,0.021,N05 -> N08 -> N09 -> N13 -> N04 -> N12 -> N06 -> N07 -> N01 -> N03 -> N02 -> N10 -> N11 -> N14
645,0.1,protocol_aware,1961.145,2718.751,245.86,0,0,470.158,N03 -> N10 -> N14 -> N13 -> N05 -> N04 -> N09 -> N07 -> N12 -> N06 -> N01 -> N02 -> N11 -> N08
