scenario,scenario_seed,planner,node_count,lora_nodes,zigbee_nodes,ble_nodes,wifi_nodes,total_time_s,flight_distance_m,max_blackout_s,wait_time_s,service_time_s,protocol_switches,radio_obstacle_hits,mission_feasible,runtime_ms,route
random_heterogeneous_iot_reference_seed_141,141,protocol_aware,14,3,4,3,4,1019.131,3582.265,100.892,209.158,514.91,11,0,True,344.864,N06 -> N13 -> N11 -> N05 -> N08 -> N12 -> N01 -> N03 -> N10 -> N09 -> N07 -> N02 -> N14 -> N04
random_heterogeneous_iot_reference_seed_141,141,bounded_blackout,14,3,4,3,4,1019.234,3221.943,75.71,216.469,537.381,13,0,True,1955.397,N06 -> N11 -> N07 -> N09 -> N08 -> N12 -> N01 -> N13 -> N10 -> N05 -> N03 -> N02 -> N14 -> N04
random_heterogeneous_iot_reference_seed_141,141,genetic_algorithm,14,3,4,3,4,1018.678,2958.288,68.512,256.755,518.256,11,0,True,698.86,N06 -> N10 -> N07 -> N03 -> N13 -> N08 -> N12 -> N11 -> N05 -> N01 -> N09 -> N02 -> N14 -> N04
random_heterogeneous_iot_reference_seed_141,141,particle_swarm,14,3,4,3,4,974.149,3439.128,88.341,156.199,534.677,11,0,True,281.34,N09 -> N03 -> N07 -> N13 -> N05 -> N08 -> N12 -> N01 -> N11 -> N06 -> N10 -> N04 -> N02 -> N14
random_heterogeneous_iot_reference_seed_141,141,ga_blackout,14,3,4,3,4,1037.418,3975.561,53.411,197.739,512.22,11,0,True,1247.619,N06 -> N04 -> N09 -> N08 -> N03 -> N10 -> N13 -> N12 -> N01 -> N05 -> N07 -> N02 -> N14 -> N11
random_heterogeneous_iot_reference_seed_141,141,pso_blackout,14,3,4,3,4,1154.294,3302.836,71.316,368.61,513.637,10,0,True,832.77,N02 -> N14 -> N01 -> N13 -> N09 -> N05 -> N08 -> N03 -> N07 -> N10 -> N04 -> N12 -> N11 -> N06
random_heterogeneous_iot_reference_seed_141,141,q_learning_blackout,14,3,4,3,4,1456.965,3543.253,129.625,630.01,535.106,10,0,True,30.6,N09 -> N05 -> N03 -> N07 -> N11 -> N04 -> N13 -> N14 -> N12 -> N08 -> N02 -> N06 -> N01 -> N10
random_heterogeneous_iot_reference_seed_141,141,neural_q_blackout,14,3,4,3,4,949.997,3354.742,73.939,149.241,524.433,13,0,True,2156.609,N06 -> N04 -> N14 -> N03 -> N11 -> N09 -> N07 -> N13 -> N10 -> N08 -> N12 -> N01 -> N05 -> N02
random_heterogeneous_iot_reference_seed_141,141,am_ppo,14,3,4,3,4,1234.563,4115.077,160.044,378.683,516.929,9,0,True,1327.774,N13 -> N09 -> N11 -> N04 -> N12 -> N08 -> N03 -> N07 -> N05 -> N06 -> N14 -> N01 -> N02 -> N10
random_heterogeneous_iot_reference_seed_141,141,am_ppo_plus_ls,14,3,4,3,4,1268.008,4456.028,80.021,372.977,527.998,11,0,True,1377.047,N12 -> N03 -> N11 -> N04 -> N01 -> N08 -> N13 -> N07 -> N05 -> N06 -> N10 -> N02 -> N09 -> N14
random_heterogeneous_iot_reference_seed_142,142,distance_only,14,3,6,2,3,1652.907,2781.871,195.583,890.36,529.869,11,1,False,0.024,N01 -> N08 -> N07 -> N10 -> N02 -> N13 -> N04 -> N09 -> N11 -> N03 -> N12 -> N06 -> N14 -> N05
random_heterogeneous_iot_reference_seed_142,142,ordinary_collection,14,3,6,2,3,1195.718,2681.447,85.653,436.23,535.211,9,1,True,11.858,N07 -> N05 -> N14 -> N03 -> N12 -> N06 -> N11 -> N09 -> N04 -> N13 -> N02 -> N10 -> N08 -> N01
random_heterogeneous_iot_reference_seed_142,142,protocol_aware,14,3,6,2,3,1136.304,3732.785,97.703,270.852,553.239,6,1,True,349.988,N01 -> N02 -> N06 -> N12 -> N03 -> N09 -> N11 -> N14 -> N10 -> N08 -> N05 -> N04 -> N13 -> N07
random_heterogeneous_iot_reference_seed_142,142,bounded_blackout,14,3,6,2,3,980.655,3538.823,61.073,128.424,556.242,12,1,True,1750.673,N07 -> N08 -> N02 -> N01 -> N14 -> N10 -> N13 -> N11 -> N09 -> N12 -> N03 -> N06 -> N04 -> N05
random_heterogeneous_iot_reference_seed_142,142,genetic_algorithm,14,3,6,2,3,1136.304,3732.785,97.703,270.852,553.239,6,1,True,676.072,N01 -> N02 -> N06 -> N12 -> N03 -> N09 -> N11 -> N14 -> N10 -> N08 -> N05 -> N04 -> N13 -> N07
random_heterogeneous_iot_reference_seed_142,142,particle_swarm,14,3,6,2,3,1063.042,3493.652,103.529,237.113,533.717,9,1,True,253.669,N03 -> N14 -> N06 -> N12 -> N11 -> N05 -> N09 -> N02 -> N01 -> N10 -> N13 -> N08 -> N07 -> N04
random_heterogeneous_iot_reference_seed_142,142,ga_blackout,14,3,6,2,3,1235.988,4544.864,79.64,314.176,541.677,10,1,True,1203.165,N07 -> N05 -> N06 -> N10 -> N03 -> N09 -> N11 -> N14 -> N12 -> N08 -> N04 -> N13 -> N01 -> N02
random_heterogeneous_iot_reference_seed_142,142,pso_blackout,14,3,6,2,3,1075.375,3292.545,79.64,264.257,535.728,11,1,True,776.225,N07 -> N05 -> N11 -> N03 -> N12 -> N06 -> N14 -> N10 -> N04 -> N02 -> N13 -> N09 -> N08 -> N01
random_heterogeneous_iot_reference_seed_142,142,q_learning_blackout,14,3,6,2,3,1210.448,4881.605,69.1,245.449,556.699,8,1,True,45.872,N11 -> N14 -> N03 -> N06 -> N01 -> N09 -> N02 -> N12 -> N10 -> N08 -> N05 -> N07 -> N04 -> N13
random_heterogeneous_iot_reference_seed_142,142,neural_q_blackout,14,3,6,2,3,1041.15,3765.979,61.07,178.749,547.413,7,1,True,2182.65,N08 -> N01 -> N02 -> N12 -> N11 -> N03 -> N14 -> N05 -> N09 -> N06 -> N07 -> N04 -> N13 -> N10
random_heterogeneous_iot_reference_seed_142,142,am_ppo,14,3,6,2,3,1338.33,4631.367,182.633,391.241,559.718,10,1,True,1431.091,N11 -> N03 -> N14 -> N12 -> N08 -> N01 -> N10 -> N02 -> N06 -> N09 -> N13 -> N07 -> N05 -> N04
random_heterogeneous_iot_reference_seed_142,142,am_ppo_plus_ls,14,3,6,2,3,1344.622,4198.517,145.808,432.695,560.76,12,1,True,1332.322,N06 -> N12 -> N14 -> N07 -> N03 -> N11 -> N10 -> N01 -> N02 -> N09 -> N13 -> N08 -> N05 -> N04
random_heterogeneous_iot_reference_seed_143,143,distance_only,14,5,4,4,1,1654.701,2624.207,192.005,688.46,760.173,10,1,False,0.025,N02 -> N04 -> N10 -> N12 -> N01 -> N08 -> N09 -> N07 -> N05 -> N11 -> N06 -> N03 -> N14 -> N13
random_heterogeneous_iot_reference_seed_143,143,ordinary_collection,14,5,4,4,1,1577.752,2518.255,202.127,602.887,777.117,11,1,False,15.661,N02 -> N05 -> N07 -> N11 -> N13 -> N06 -> N03 -> N14 -> N09 -> N08 -> N01 -> N12 -> N10 -> N04
random_heterogeneous_iot_reference_seed_143,143,protocol_aware,14,5,4,4,1,1224.671,3085.495,71.732,191.335,791.045,6,1,True,344.645,N02 -> N14 -> N03 -> N09 -> N07 -> N13 -> N11 -> N01 -> N05 -> N12 -> N10 -> N06 -> N08 -> N04
random_heterogeneous_iot_reference_seed_143,143,bounded_blackout,14,5,4,4,1,1205.305,3152.165,63.576,159.924,797.855,6,1,True,2016.889,N02 -> N12 -> N10 -> N04 -> N06 -> N13 -> N07 -> N03 -> N09 -> N14 -> N11 -> N01 -> N05 -> N08
random_heterogeneous_iot_reference_seed_143,143,genetic_algorithm,14,5,4,4,1,1307.636,3632.473,95.405,246.721,775.672,9,1,True,716.0,N04 -> N11 -> N07 -> N14 -> N05 -> N13 -> N03 -> N09 -> N02 -> N06 -> N01 -> N12 -> N08 -> N10
random_heterogeneous_iot_reference_seed_143,143,particle_swarm,14,5,4,4,1,1397.981,3940.684,114.905,283.702,804.832,7,1,True,219.886,N01 -> N09 -> N03 -> N14 -> N05 -> N04 -> N11 -> N07 -> N02 -> N12 -> N10 -> N06 -> N08 -> N13
random_heterogeneous_iot_reference_seed_143,143,ga_blackout,14,5,4,4,1,1224.671,3085.495,71.732,191.335,791.045,6,1,True,1288.943,N02 -> N14 -> N03 -> N09 -> N07 -> N13 -> N11 -> N01 -> N05 -> N12 -> N10 -> N06 -> N08 -> N04
random_heterogeneous_iot_reference_seed_143,143,pso_blackout,14,5,4,4,1,1224.671,3085.495,71.732,191.335,791.045,6,1,True,798.865,N02 -> N14 -> N03 -> N09 -> N07 -> N13 -> N11 -> N01 -> N05 -> N12 -> N10 -> N06 -> N08 -> N04
random_heterogeneous_iot_reference_seed_143,143,q_learning_blackout,14,5,4,4,1,1744.575,3940.256,166.029,648.169,786.993,9,1,False,33.225,N01 -> N09 -> N07 -> N08 -> N05 -> N14 -> N11 -> N02 -> N10 -> N03 -> N13 -> N04 -> N12 -> N06
random_heterogeneous_iot_reference_seed_143,143,neural_q_blackout,14,5,4,4,1,1465.942,4149.431,84.677,333.006,807.098,10,1,True,2280.234,N12 -> N09 -> N13 -> N05 -> N08 -> N11 -> N14 -> N03 -> N04 -> N10 -> N06 -> N01 -> N02 -> N07
random_heterogeneous_iot_reference_seed_143,143,am_ppo,14,5,4,4,1,1444.262,3917.379,112.648,320.735,815.911,10,1,True,1364.583,N05 -> N04 -> N11 -> N07 -> N14 -> N03 -> N01 -> N09 -> N10 -> N12 -> N02 -> N06 -> N13 -> N08
random_heterogeneous_iot_reference_seed_143,143,am_ppo_plus_ls,14,5,4,4,1,1415.936,4123.2,89.296,312.484,779.674,7,1,True,1362.046,N05 -> N14 -> N11 -> N07 -> N04 -> N02 -> N09 -> N01 -> N10 -> N12 -> N03 -> N06 -> N08 -> N13
random_heterogeneous_iot_reference_seed_144,144,distance_only,14,2,1,3,8,1170.9,2360.37,142.943,422.717,548.653,9,3,True,0.024,N01 -> N06 -> N02 -> N11 -> N07 -> N09 -> N08 -> N13 -> N10 -> N14 -> N04 -> N05 -> N12 -> N03
random_heterogeneous_iot_reference_seed_144,144,ordinary_collection,14,2,1,3,8,1314.51,1992.926,214.943,596.949,549.092,10,3,True,21.491,N01 -> N13 -> N08 -> N09 -> N07 -> N11 -> N10 -> N12 -> N03 -> N05 -> N04 -> N14 -> N02 -> N06
random_heterogeneous_iot_reference_seed_144,144,protocol_aware,14,2,1,3,8,927.968,2909.375,74.113,118.311,563.718,6,3,True,271.408,N01 -> N09 -> N08 -> N07 -> N10 -> N04 -> N05 -> N14 -> N12 -> N02 -> N06 -> N03 -> N11 -> N13
random_heterogeneous_iot_reference_seed_144,144,bounded_blackout,14,2,1,3,8,871.464,3252.844,56.837,30.171,566.32,8,3,True,1636.191,N02 -> N06 -> N13 -> N01 -> N12 -> N10 -> N14 -> N04 -> N05 -> N09 -> N08 -> N03 -> N11 -> N07
random_heterogeneous_iot_reference_seed_144,144,genetic_algorithm,14,2,1,3,8,927.968,2909.375,74.113,118.311,563.718,6,3,True,703.901,N01 -> N09 -> N08 -> N07 -> N10 -> N04 -> N05 -> N14 -> N12 -> N02 -> N06 -> N03 -> N11 -> N13
random_heterogeneous_iot_reference_seed_144,144,particle_swarm,14,2,1,3,8,927.968,2909.375,74.113,118.311,563.718,6,3,True,246.068,N01 -> N09 -> N08 -> N07 -> N10 -> N04 -> N05 -> N14 -> N12 -> N02 -> N06 -> N03 -> N11 -> N13
random_heterogeneous_iot_reference_seed_144,144,ga_blackout,14,2,1,3,8,940.51,3108.623,68.006,117.153,560.575,6,3,True,1177.335,N01 -> N09 -> N08 -> N07 -> N10 -> N04 -> N05 -> N14 -> N12 -> N02 -> N06 -> N13 -> N11 -> N03
random_heterogeneous_iot_reference_seed_144,144,pso_blackout,14,2,1,3,8,983.177,3289.539,51.91,139.349,565.753,8,3,True,737.889,N01 -> N09 -> N08 -> N07 -> N03 -> N11 -> N12 -> N05 -> N13 -> N04 -> N02 -> N14 -> N06 -> N10
random_heterogeneous_iot_reference_seed_144,144,q_learning_blackout,14,2,1,3,8,1337.94,4348.972,83.854,404.389,565.918,8,3,True,40.384,N02 -> N04 -> N12 -> N06 -> N10 -> N14 -> N08 -> N05 -> N07 -> N09 -> N01 -> N13 -> N03 -> N11
random_heterogeneous_iot_reference_seed_144,144,neural_q_blackout,14,2,1,3,8,1184.3,3433.711,81.64,328.372,565.666,10,3,True,2140.683,N01 -> N07 -> N05 -> N08 -> N13 -> N02 -> N06 -> N10 -> N14 -> N11 -> N04 -> N12 -> N09 -> N03
random_heterogeneous_iot_reference_seed_144,144,am_ppo,14,2,1,3,8,869.419,2889.216,73.037,76.992,548.193,6,3,True,1343.382,N01 -> N06 -> N08 -> N13 -> N02 -> N10 -> N07 -> N05 -> N04 -> N09 -> N14 -> N12 -> N03 -> N11
random_heterogeneous_iot_reference_seed_144,144,am_ppo_plus_ls,14,2,1,3,8,869.419,2889.216,73.037,76.992,548.193,6,3,True,1387.934,N01 -> N06 -> N08 -> N13 -> N02 -> N10 -> N07 -> N05 -> N04 -> N09 -> N14 -> N12 -> N03 -> N11
random_heterogeneous_iot_reference_seed_145,145,distance_only,14,1,4,1,8,1422.777,2612.71,135.336,593.411,573.516,6,1,True,0.024,N03 -> N14 -> N08 -> N09 -> N02 -> N04 -> N12 -> N01 -> N13 -> N07 -> N10 -> N06 -> N05 -> N11
random_heterogeneous_iot_reference_seed_145,145,ordinary_collection,14,1,4,1,8,1601.38,2527.313,124.655,742.119,611.773,7,1,False,10.007,N03 -> N14 -> N05 -> N11 -> N06 -> N10 -> N07 -> N13 -> N12 -> N01 -> N04 -> N02 -> N09 -> N08
random_heterogeneous_iot_reference_seed_145,145,protocol_aware,14,1,4,1,8,1037.663,3292.116,72.28,122.544,592.737,8,1,True,258.374,N14 -> N08 -> N03 -> N10 -> N06 -> N07 -> N02 -> N13 -> N12 -> N09 -> N01 -> N04 -> N05 -> N11
random_heterogeneous_iot_reference_seed_145,145,bounded_blackout,14,1,4,1,8,1037.663,3292.116,72.28,122.544,592.737,8,1,True,1541.806,N14 -> N08 -> N03 -> N10 -> N06 -> N07 -> N02 -> N13 -> N12 -> N09 -> N01 -> N04 -> N05 -> N11
random_heterogeneous_iot_reference_seed_145,145,genetic_algorithm,14,1,4,1,8,1037.663,3292.116,72.28,122.544,592.737,8,1,True,669.979,N14 -> N08 -> N03 -> N10 -> N06 -> N07 -> N02 -> N13 -> N12 -> N09 -> N01 -> N04 -> N05 -> N11
random_heterogeneous_iot_reference_seed_145,145,particle_swarm,14,1,4,1,8,1037.663,3292.116,72.28,122.544,592.737,8,1,True,222.943,N14 -> N08 -> N03 -> N10 -> N06 -> N07 -> N02 -> N13 -> N12 -> N09 -> N01 -> N04 -> N05 -> N11
random_heterogeneous_iot_reference_seed_145,145,ga_blackout,14,1,4,1,8,1037.663,3292.116,72.28,122.544,592.737,8,1,True,1109.459,N14 -> N08 -> N03 -> N10 -> N06 -> N07 -> N02 -> N13 -> N12 -> N09 -> N01 -> N04 -> N05 -> N11
random_heterogeneous_iot_reference_seed_145,145,pso_blackout,14,1,4,1,8,1133.835,3292.734,71.372,237.915,573.478,8,1,True,624.692,N14 -> N08 -> N03 -> N10 -> N06 -> N07 -> N02 -> N12 -> N09 -> N04 -> N01 -> N13 -> N05 -> N11
random_heterogeneous_iot_reference_seed_145,145,q_learning_blackout,14,1,4,1,8,1182.247,4436.528,76.559,136.225,611.573,7,1,True,65.263,N05 -> N09 -> N04 -> N06 -> N14 -> N03 -> N08 -> N01 -> N10 -> N07 -> N11 -> N12 -> N13 -> N02
random_heterogeneous_iot_reference_seed_145,145,neural_q_blackout,14,1,4,1,8,1156.298,3993.093,61.502,152.726,612.546,8,1,True,2189.1,N05 -> N09 -> N08 -> N10 -> N06 -> N03 -> N01 -> N12 -> N13 -> N07 -> N02 -> N14 -> N11 -> N04
random_heterogeneous_iot_reference_seed_145,145,am_ppo,14,1,4,1,8,1021.622,3479.046,67.484,70.809,610.127,6,1,True,1356.462,N05 -> N11 -> N10 -> N06 -> N14 -> N03 -> N08 -> N02 -> N13 -> N07 -> N01 -> N04 -> N09 -> N12
random_heterogeneous_iot_reference_seed_145,145,am_ppo_plus_ls,14,1,4,1,8,1018.021,3343.811,60.014,80.653,609.924,6,1,True,1361.042,N05 -> N11 -> N10 -> N06 -> N14 -> N08 -> N03 -> N02 -> N13 -> N07 -> N01 -> N04 -> N12 -> N09
random_heterogeneous_iot_reference_seed_146,146,distance_only,14,3,3,1,7,1244.528,2401.375,150.884,564.438,498.939,8,1,True,0.026,N07 -> N02 -> N08 -> N03 -> N01 -> N11 -> N06 -> N10 -> N05 -> N12 -> N09 -> N04 -> N13 -> N14
random_heterogeneous_iot_reference_seed_146,146,ordinary_collection,14,3,3,1,7,1201.176,2242.248,150.884,530.87,501.159,8,1,True,14.525,N07 -> N02 -> N08 -> N05 -> N12 -> N09 -> N04 -> N13 -> N14 -> N10 -> N06 -> N11 -> N01 -> N03
random_heterogeneous_iot_reference_seed_146,146,protocol_aware,14,3,3,1,7,940.97,3358.435,81.902,182.033,505.59,10,1,True,228.64,N03 -> N02 -> N14 -> N12 -> N13 -> N04 -> N01 -> N07 -> N05 -> N06 -> N09 -> N10 -> N08 -> N11
random_heterogeneous_iot_reference_seed_146,146,bounded_blackout,14,3,3,1,7,940.97,3358.435,81.902,182.033,505.59,10,1,True,1658.365,N03 -> N02 -> N14 -> N12 -> N13 -> N04 -> N01 -> N07 -> N05 -> N06 -> N09 -> N10 -> N08 -> N11
random_heterogeneous_iot_reference_seed_146,146,genetic_algorithm,14,3,3,1,7,988.186,3073.786,113.568,257.053,499.259,9,1,True,659.187,N11 -> N09 -> N10 -> N04 -> N05 -> N01 -> N07 -> N06 -> N03 -> N12 -> N14 -> N13 -> N08 -> N02
random_heterogeneous_iot_reference_seed_146,146,particle_swarm,14,3,3,1,7,954.114,2892.342,109.057,230.923,505.004,8,1,True,191.014,N10 -> N12 -> N05 -> N06 -> N09 -> N02 -> N04 -> N11 -> N03 -> N01 -> N07 -> N08 -> N13 -> N14
random_heterogeneous_iot_reference_seed_146,146,ga_blackout,14,3,3,1,7,959.069,3284.19,65.478,205.606,505.716,10,1,True,1014.923,N11 -> N02 -> N14 -> N12 -> N13 -> N08 -> N01 -> N07 -> N04 -> N06 -> N09 -> N10 -> N05 -> N03
random_heterogeneous_iot_reference_seed_146,146,pso_blackout,14,3,3,1,7,931.101,3150.912,63.649,172.588,520.82,9,1,True,548.698,N04 -> N02 -> N14 -> N12 -> N13 -> N01 -> N03 -> N07 -> N11 -> N06 -> N09 -> N10 -> N08 -> N05
random_heterogeneous_iot_reference_seed_146,146,q_learning_blackout,14,3,3,1,7,1269.101,3194.473,141.254,518.881,509.242,9,1,True,33.512,N01 -> N10 -> N08 -> N11 -> N14 -> N06 -> N13 -> N03 -> N04 -> N09 -> N12 -> N05 -> N02 -> N07
random_heterogeneous_iot_reference_seed_146,146,neural_q_blackout,14,3,3,1,7,1238.202,3273.013,108.216,487.657,503.641,10,1,True,2138.106,N09 -> N11 -> N03 -> N10 -> N05 -> N14 -> N13 -> N04 -> N01 -> N02 -> N06 -> N12 -> N08 -> N07
random_heterogeneous_iot_reference_seed_146,146,am_ppo,14,3,3,1,7,1267.529,2590.621,228.48,554.375,517.727,5,1,True,1316.688,N08 -> N05 -> N03 -> N01 -> N11 -> N06 -> N09 -> N04 -> N13 -> N14 -> N10 -> N02 -> N12 -> N07
random_heterogeneous_iot_reference_seed_146,146,am_ppo_plus_ls,14,3,3,1,7,1037.782,3216.153,65.271,289.886,505.281,7,1,True,1374.137,N05 -> N03 -> N08 -> N14 -> N13 -> N11 -> N10 -> N04 -> N06 -> N01 -> N09 -> N02 -> N12 -> N07
random_heterogeneous_iot_reference_seed_147,147,distance_only,14,3,4,4,3,1289.902,2512.158,147.581,719.299,385.449,9,0,True,0.025,N10 -> N05 -> N06 -> N02 -> N03 -> N14 -> N08 -> N13 -> N11 -> N07 -> N12 -> N09 -> N01 -> N04
random_heterogeneous_iot_reference_seed_147,147,ordinary_collection,14,3,4,4,3,1262.664,2277.423,105.9,698.694,396.117,11,0,True,14.034,N10 -> N05 -> N06 -> N07 -> N11 -> N08 -> N13 -> N14 -> N03 -> N02 -> N04 -> N01 -> N12 -> N09
random_heterogeneous_iot_reference_seed_147,147,protocol_aware,14,3,4,4,3,847.412,3098.273,69.455,230.553,388.506,10,0,True,313.337,N11 -> N07 -> N01 -> N14 -> N03 -> N13 -> N08 -> N06 -> N02 -> N04 -> N12 -> N09 -> N10 -> N05
random_heterogeneous_iot_reference_seed_147,147,bounded_blackout,14,3,4,4,3,799.256,3073.582,49.423,161.464,411.26,11,0,True,1678.233,N06 -> N05 -> N11 -> N03 -> N14 -> N02 -> N07 -> N01 -> N12 -> N04 -> N13 -> N08 -> N09 -> N10
random_heterogeneous_iot_reference_seed_147,147,genetic_algorithm,14,3,4,4,3,947.121,4027.98,88.566,257.74,392.506,13,0,True,674.499,N09 -> N03 -> N04 -> N12 -> N11 -> N08 -> N14 -> N13 -> N07 -> N01 -> N02 -> N06 -> N10 -> N05
random_heterogeneous_iot_reference_seed_147,147,particle_swarm,14,3,4,4,3,805.548,3092.169,86.681,192.178,385.467,8,0,True,204.746,N05 -> N04 -> N12 -> N03 -> N14 -> N13 -> N08 -> N06 -> N02 -> N07 -> N11 -> N01 -> N09 -> N10
random_heterogeneous_iot_reference_seed_147,147,ga_blackout,14,3,4,4,3,847.196,4191.597,55.502,131.206,407.056,9,0,True,1156.649,N11 -> N14 -> N09 -> N07 -> N04 -> N06 -> N08 -> N13 -> N03 -> N12 -> N01 -> N02 -> N10 -> N05
random_heterogeneous_iot_reference_seed_147,147,pso_blackout,14,3,4,4,3,855.864,4100.302,48.495,158.802,394.856,10,0,True,643.436,N11 -> N03 -> N01 -> N14 -> N07 -> N05 -> N13 -> N08 -> N06 -> N04 -> N12 -> N09 -> N10 -> N02
random_heterogeneous_iot_reference_seed_147,147,q_learning_blackout,14,3,4,4,3,964.883,3426.425,76.578,315.165,397.18,10,0,True,60.542,N03 -> N14 -> N11 -> N01 -> N09 -> N04 -> N02 -> N12 -> N10 -> N06 -> N05 -> N07 -> N13 -> N08
random_heterogeneous_iot_reference_seed_147,147,neural_q_blackout,14,3,4,4,3,1003.906,4730.263,92.359,253.726,401.545,11,0,True,2121.618,N06 -> N11 -> N03 -> N13 -> N12 -> N05 -> N04 -> N07 -> N02 -> N08 -> N01 -> N09 -> N10 -> N14
random_heterogeneous_iot_reference_seed_147,147,am_ppo,14,3,4,4,3,1112.944,3553.934,168.55,459.945,391.062,6,0,True,1414.417,N11 -> N10 -> N07 -> N02 -> N03 -> N12 -> N04 -> N01 -> N09 -> N08 -> N05 -> N14 -> N06 -> N13
random_heterogeneous_iot_reference_seed_147,147,am_ppo_plus_ls,14,3,4,4,3,975.543,3704.569,74.672,290.164,412.341,11,0,True,1506.812,N05 -> N07 -> N10 -> N02 -> N13 -> N12 -> N04 -> N01 -> N06 -> N08 -> N14 -> N09 -> N11 -> N03
random_heterogeneous_iot_reference_seed_148,148,distance_only,14,6,2,3,3,2196.489,2124.504,190.264,1084.436,909.795,11,3,False,0.023,N14 -> N04 -> N02 -> N03 -> N11 -> N13 -> N01 -> N07 -> N09 -> N06 -> N08 -> N10 -> N12 -> N05
random_heterogeneous_iot_reference_seed_148,148,ordinary_collection,14,6,2,3,3,1884.984,1916.081,188.664,795.253,907.315,11,3,False,19.988,N14 -> N04 -> N02 -> N10 -> N08 -> N06 -> N09 -> N07 -> N12 -> N05 -> N01 -> N13 -> N03 -> N11
random_heterogeneous_iot_reference_seed_148,148,protocol_aware,14,6,2,3,3,1415.417,2797.497,102.289,226.221,922.868,11,3,True,528.527,N09 -> N11 -> N13 -> N01 -> N07 -> N06 -> N03 -> N12 -> N05 -> N08 -> N04 -> N02 -> N14 -> N10
random_heterogeneous_iot_reference_seed_148,148,bounded_blackout,14,6,2,3,3,1415.412,2098.456,57.238,309.294,906.34,9,3,True,2493.566,N11 -> N01 -> N12 -> N05 -> N09 -> N06 -> N03 -> N13 -> N07 -> N08 -> N04 -> N02 -> N14 -> N10
random_heterogeneous_iot_reference_seed_148,148,genetic_algorithm,14,6,2,3,3,1509.7,2415.072,116.118,354.834,924.946,10,3,False,655.049,N11 -> N02 -> N13 -> N10 -> N08 -> N12 -> N04 -> N03 -> N01 -> N07 -> N06 -> N05 -> N09 -> N14
random_heterogeneous_iot_reference_seed_148,148,particle_swarm,14,6,2,3,3,1509.698,2490.289,89.663,332.941,939.677,10,3,False,237.149,N11 -> N07 -> N02 -> N12 -> N01 -> N04 -> N03 -> N08 -> N13 -> N10 -> N06 -> N05 -> N09 -> N14
random_heterogeneous_iot_reference_seed_148,148,ga_blackout,14,6,2,3,3,1415.465,2237.668,71.087,274.012,928.423,9,3,True,1503.056,N11 -> N01 -> N03 -> N12 -> N07 -> N06 -> N08 -> N13 -> N04 -> N09 -> N05 -> N02 -> N14 -> N10
random_heterogeneous_iot_reference_seed_148,148,pso_blackout,14,6,2,3,3,1415.412,2225.15,71.627,294.763,908.81,10,3,True,1005.604,N11 -> N09 -> N13 -> N01 -> N12 -> N07 -> N06 -> N05 -> N03 -> N08 -> N04 -> N02 -> N14 -> N10
random_heterogeneous_iot_reference_seed_148,148,q_learning_blackout,14,6,2,3,3,1789.666,3210.503,152.409,570.767,913.252,12,3,False,37.357,N04 -> N09 -> N10 -> N06 -> N03 -> N12 -> N08 -> N01 -> N07 -> N11 -> N05 -> N14 -> N02 -> N13
random_heterogeneous_iot_reference_seed_148,148,neural_q_blackout,14,6,2,3,3,1717.01,3241.453,134.361,478.417,930.0,10,3,False,2162.882,N02 -> N13 -> N03 -> N12 -> N01 -> N09 -> N06 -> N11 -> N14 -> N04 -> N07 -> N10 -> N08 -> N05
random_heterogeneous_iot_reference_seed_148,148,am_ppo,14,6,2,3,3,1803.835,3817.288,158.492,513.532,926.889,8,3,False,1405.26,N11 -> N01 -> N03 -> N06 -> N02 -> N08 -> N09 -> N10 -> N14 -> N07 -> N05 -> N04 -> N12 -> N13
random_heterogeneous_iot_reference_seed_148,148,am_ppo_plus_ls,14,6,2,3,3,1575.658,2416.716,133.535,439.432,906.15,11,3,False,1412.219,N14 -> N02 -> N04 -> N06 -> N09 -> N10 -> N01 -> N05 -> N03 -> N07 -> N11 -> N08 -> N12 -> N13
random_heterogeneous_iot_reference_seed_149,149,distance_only,14,4,5,1,4,1449.58,3120.891,96.951,558.273,597.212,11,3,True,0.024,N03 -> N07 -> N05 -> N02 -> N04 -> N12 -> N06 -> N11 -> N14 -> N01 -> N13 -> N08 -> N10 -> N09
random_heterogeneous_iot_reference_seed_149,149,ordinary_collection,14,4,5,1,4,1633.267,2544.48,206.591,794.601,598.889,12,3,False,15.332,N01 -> N13 -> N10 -> N08 -> N14 -> N06 -> N11 -> N12 -> N09 -> N04 -> N02 -> N05 -> N07 -> N03
random_heterogeneous_iot_reference_seed_149,149,protocol_aware,14,4,5,1,4,1090.081,2979.396,102.239,206.617,602.703,12,3,True,271.412,N02 -> N05 -> N01 -> N07 -> N04 -> N12 -> N06 -> N11 -> N09 -> N13 -> N10 -> N08 -> N03 -> N14
random_heterogeneous_iot_reference_seed_149,149,bounded_blackout,14,4,5,1,4,1127.475,2910.914,65.374,243.031,610.137,12,3,True,1563.175,N02 -> N14 -> N07 -> N09 -> N04 -> N12 -> N06 -> N11 -> N10 -> N01 -> N13 -> N08 -> N03 -> N05
random_heterogeneous_iot_reference_seed_149,149,genetic_algorithm,14,4,5,1,4,1153.906,3005.278,101.715,259.217,611.489,12,3,True,665.058,N02 -> N05 -> N01 -> N07 -> N04 -> N12 -> N06 -> N11 -> N09 -> N14 -> N03 -> N08 -> N13 -> N10
