profile_variant,scenario,scenario_seed,planner,total_time_s,max_blackout_s,mean_gap_s,average_silence_age_s,mean_collection_completion_s,meets_90s_budget,mission_feasible,runtime_ms,route
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_101,101,protocol_aware_time,1151.279,106.413,44.937,18.932,658.402,0,1,332.821,N05 -> N04 -> N03 -> N08 -> N12 -> N06 -> N11 -> N02 -> N13 -> N01 -> N10 -> N09 -> N14 -> N07
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_101,101,soft_penalty_w12,1032.027,87.722,36.327,13.741,644.36,1,1,291.164,N03 -> N06 -> N01 -> N11 -> N12 -> N02 -> N13 -> N05 -> N04 -> N14 -> N10 -> N09 -> N08 -> N07
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_101,101,average_gap,1012.656,69.956,31.243,10.207,671.401,1,1,921.775,N05 -> N10 -> N11 -> N01 -> N02 -> N09 -> N13 -> N04 -> N06 -> N12 -> N07 -> N14 -> N03 -> N08
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_101,101,freshness_focused,1167.988,148.221,46.041,19.942,361.34,0,1,898.22,N03 -> N06 -> N01 -> N05 -> N10 -> N09 -> N07 -> N08 -> N02 -> N13 -> N04 -> N14 -> N12 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_101,101,bounded_beta90,867.534,52.5,25.611,8.621,420.879,1,1,1891.924,N03 -> N07 -> N14 -> N12 -> N06 -> N08 -> N11 -> N13 -> N02 -> N10 -> N09 -> N01 -> N05 -> N04
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_102,102,protocol_aware_time,1444.227,93.207,30.491,7.898,1029.773,0,1,163.035,N13 -> N01 -> N12 -> N02 -> N05 -> N14 -> N04 -> N10 -> N11 -> N03 -> N09 -> N08 -> N06 -> N07
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_102,102,soft_penalty_w12,1387.852,65.121,29.529,6.183,952.833,1,1,282.945,N07 -> N02 -> N03 -> N12 -> N09 -> N05 -> N04 -> N01 -> N10 -> N11 -> N14 -> N08 -> N06 -> N13
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_102,102,average_gap,1391.325,70.45,26.425,5.86,1037.394,1,1,425.179,N08 -> N14 -> N12 -> N02 -> N05 -> N04 -> N01 -> N10 -> N11 -> N03 -> N09 -> N07 -> N06 -> N13
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_102,102,freshness_focused,1684.251,201.85,48.864,19.896,817.071,0,0,442.586,N13 -> N08 -> N03 -> N04 -> N01 -> N02 -> N14 -> N12 -> N10 -> N05 -> N09 -> N11 -> N06 -> N07
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_102,102,bounded_beta90,1423.429,52.404,28.653,5.801,289.24,1,1,1292.631,N13 -> N08 -> N02 -> N05 -> N03 -> N04 -> N14 -> N07 -> N11 -> N09 -> N10 -> N06 -> N01 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_103,103,protocol_aware_time,1691.252,90.492,43.515,10.946,976.2,0,0,264.292,N01 -> N07 -> N02 -> N10 -> N04 -> N03 -> N13 -> N09 -> N08 -> N11 -> N12 -> N05 -> N14 -> N06
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_103,103,soft_penalty_w12,1693.194,87.719,42.475,9.79,643.01,1,0,292.367,N05 -> N04 -> N03 -> N13 -> N08 -> N01 -> N09 -> N11 -> N07 -> N06 -> N12 -> N14 -> N02 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_103,103,average_gap,1684.528,88.541,38.96,10.202,986.643,1,0,958.913,N05 -> N14 -> N02 -> N10 -> N07 -> N01 -> N13 -> N09 -> N12 -> N11 -> N03 -> N04 -> N08 -> N06
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_103,103,freshness_focused,1710.695,138.912,44.48,14.01,652.267,0,0,897.495,N14 -> N04 -> N06 -> N13 -> N09 -> N08 -> N07 -> N11 -> N01 -> N03 -> N12 -> N05 -> N02 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_103,103,bounded_beta90,1691.252,90.492,43.515,10.946,976.2,0,0,2173.193,N01 -> N07 -> N02 -> N10 -> N04 -> N03 -> N13 -> N09 -> N08 -> N11 -> N12 -> N05 -> N14 -> N06
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_104,104,protocol_aware_time,3249.56,94.53,50.564,7.535,2025.569,0,0,382.968,N13 -> N06 -> N10 -> N08 -> N01 -> N12 -> N03 -> N07 -> N05 -> N04 -> N02 -> N09 -> N14 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_104,104,soft_penalty_w12,3201.262,86.441,41.177,5.91,1574.806,1,0,327.187,N05 -> N08 -> N11 -> N03 -> N10 -> N02 -> N07 -> N13 -> N04 -> N01 -> N12 -> N09 -> N14 -> N06
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_104,104,average_gap,3379.201,190.846,42.99,9.487,1242.277,0,0,899.811,N14 -> N02 -> N04 -> N11 -> N07 -> N05 -> N06 -> N09 -> N12 -> N01 -> N08 -> N03 -> N13 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_104,104,freshness_focused,3177.215,101.203,41.796,6.351,999.427,0,0,809.195,N14 -> N06 -> N11 -> N03 -> N08 -> N04 -> N07 -> N02 -> N01 -> N12 -> N10 -> N05 -> N13 -> N09
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_104,104,bounded_beta90,3172.598,81.929,42.384,5.749,1967.288,1,0,1854.538,N10 -> N14 -> N02 -> N03 -> N12 -> N13 -> N08 -> N01 -> N11 -> N07 -> N04 -> N06 -> N05 -> N09
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_105,105,protocol_aware_time,1474.194,77.909,46.337,12.403,874.375,1,1,192.582,N09 -> N06 -> N13 -> N11 -> N04 -> N03 -> N01 -> N08 -> N12 -> N10 -> N02 -> N05 -> N14 -> N07
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_105,105,soft_penalty_w12,1378.754,88.117,37.483,11.218,784.55,1,1,380.729,N07 -> N09 -> N01 -> N08 -> N03 -> N06 -> N12 -> N02 -> N13 -> N10 -> N11 -> N14 -> N04 -> N05
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_105,105,average_gap,1451.408,97.812,40.628,14.407,827.407,0,1,520.062,N02 -> N10 -> N13 -> N09 -> N14 -> N04 -> N01 -> N05 -> N08 -> N11 -> N07 -> N12 -> N03 -> N06
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_105,105,freshness_focused,1509.496,195.104,49.107,22.51,529.521,0,0,560.175,N11 -> N10 -> N03 -> N06 -> N14 -> N13 -> N12 -> N07 -> N04 -> N09 -> N02 -> N05 -> N01 -> N08
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_105,105,bounded_beta90,1474.194,77.909,46.337,12.403,874.375,1,1,1453.715,N09 -> N06 -> N13 -> N11 -> N04 -> N03 -> N01 -> N08 -> N12 -> N10 -> N02 -> N05 -> N14 -> N07
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_106,106,protocol_aware_time,2053.735,104.176,37.79,8.505,617.283,0,0,233.589,N12 -> N08 -> N09 -> N03 -> N07 -> N06 -> N10 -> N11 -> N04 -> N01 -> N05 -> N13 -> N02 -> N14
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_106,106,soft_penalty_w12,2053.739,86.435,37.798,7.186,624.623,1,0,219.965,N09 -> N12 -> N08 -> N06 -> N07 -> N03 -> N10 -> N11 -> N04 -> N01 -> N05 -> N13 -> N02 -> N14
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_106,106,average_gap,2088.563,85.077,34.373,5.785,638.547,1,0,685.756,N08 -> N12 -> N10 -> N06 -> N09 -> N01 -> N07 -> N11 -> N04 -> N03 -> N05 -> N13 -> N02 -> N14
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_106,106,freshness_focused,2056.13,85.747,38.326,7.138,585.164,1,0,673.759,N09 -> N07 -> N04 -> N10 -> N06 -> N12 -> N08 -> N03 -> N11 -> N01 -> N05 -> N13 -> N02 -> N14
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_106,106,bounded_beta90,2053.735,104.176,37.79,8.505,617.283,0,0,1454.182,N12 -> N08 -> N09 -> N03 -> N07 -> N06 -> N10 -> N11 -> N04 -> N01 -> N05 -> N13 -> N02 -> N14
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_107,107,protocol_aware_time,1039.617,86.537,32.272,12.008,589.16,1,1,242.641,N04 -> N06 -> N05 -> N02 -> N10 -> N07 -> N12 -> N01 -> N09 -> N14 -> N03 -> N13 -> N08 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_107,107,soft_penalty_w12,1039.617,86.537,32.272,12.008,589.16,1,1,196.427,N04 -> N06 -> N05 -> N02 -> N10 -> N07 -> N12 -> N01 -> N09 -> N14 -> N03 -> N13 -> N08 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_107,107,average_gap,1010.073,57.634,29.893,8.065,589.411,1,1,769.623,N11 -> N07 -> N05 -> N12 -> N10 -> N13 -> N06 -> N01 -> N09 -> N14 -> N03 -> N02 -> N08 -> N04
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_107,107,freshness_focused,1171.579,86.908,40.822,15.794,488.19,1,1,726.383,N04 -> N07 -> N05 -> N11 -> N01 -> N03 -> N06 -> N12 -> N14 -> N10 -> N09 -> N13 -> N08 -> N02
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_107,107,bounded_beta90,1009.939,55.264,29.356,8.147,640.42,1,1,1494.894,N06 -> N03 -> N07 -> N10 -> N02 -> N11 -> N05 -> N13 -> N09 -> N14 -> N12 -> N01 -> N08 -> N04
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_108,108,protocol_aware_time,2907.737,156.417,51.193,11.018,1311.815,0,0,415.5,N02 -> N04 -> N13 -> N01 -> N03 -> N14 -> N12 -> N07 -> N06 -> N05 -> N10 -> N08 -> N09 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_108,108,soft_penalty_w12,2911.426,80.504,48.282,7.276,1592.063,1,0,279.392,N03 -> N08 -> N07 -> N10 -> N14 -> N12 -> N01 -> N09 -> N06 -> N13 -> N02 -> N05 -> N04 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_108,108,average_gap,2949.065,130.48,44.28,8.184,1793.924,0,0,953.73,N11 -> N10 -> N02 -> N01 -> N03 -> N12 -> N06 -> N07 -> N14 -> N05 -> N04 -> N08 -> N09 -> N13
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_108,108,freshness_focused,3208.014,180.45,67.455,18.959,1014.171,0,0,963.511,N14 -> N01 -> N06 -> N12 -> N04 -> N13 -> N10 -> N07 -> N03 -> N05 -> N02 -> N08 -> N09 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_108,108,bounded_beta90,2907.737,156.417,51.193,11.018,1311.815,0,0,2098.067,N02 -> N04 -> N13 -> N01 -> N03 -> N14 -> N12 -> N07 -> N06 -> N05 -> N10 -> N08 -> N09 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_109,109,protocol_aware_time,2933.487,87.579,46.491,7.241,824.264,1,0,258.665,N11 -> N06 -> N10 -> N03 -> N14 -> N13 -> N05 -> N01 -> N02 -> N07 -> N04 -> N09 -> N12 -> N08
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_109,109,soft_penalty_w12,2938.433,95.632,48.221,7.695,817.879,0,0,276.774,N11 -> N06 -> N13 -> N02 -> N14 -> N10 -> N05 -> N01 -> N03 -> N07 -> N04 -> N09 -> N12 -> N08
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_109,109,average_gap,3001.048,76.985,40.561,4.682,953.35,1,0,740.8,N11 -> N02 -> N10 -> N03 -> N14 -> N13 -> N05 -> N12 -> N01 -> N07 -> N04 -> N09 -> N06 -> N08
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_109,109,freshness_focused,3056.135,171.392,59.38,12.911,719.44,0,0,712.799,N11 -> N06 -> N02 -> N01 -> N14 -> N10 -> N05 -> N03 -> N13 -> N07 -> N04 -> N08 -> N12 -> N09
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_109,109,bounded_beta90,2933.487,87.579,46.491,7.241,824.264,1,0,1723.7,N11 -> N06 -> N10 -> N03 -> N14 -> N13 -> N05 -> N01 -> N02 -> N07 -> N04 -> N09 -> N12 -> N08
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_110,110,protocol_aware_time,2187.153,124.643,42.901,11.092,1136.374,0,0,207.627,N11 -> N12 -> N01 -> N13 -> N08 -> N09 -> N02 -> N14 -> N05 -> N03 -> N10 -> N07 -> N06 -> N04
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_110,110,soft_penalty_w12,2110.55,78.191,38.42,6.387,724.541,1,0,474.703,N10 -> N06 -> N03 -> N07 -> N08 -> N11 -> N12 -> N13 -> N05 -> N01 -> N04 -> N09 -> N14 -> N02
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_110,110,average_gap,2134.128,99.142,33.189,5.343,1519.747,0,0,897.073,N03 -> N04 -> N14 -> N05 -> N06 -> N02 -> N09 -> N01 -> N13 -> N11 -> N12 -> N08 -> N10 -> N07
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_110,110,freshness_focused,2115.709,101.19,39.944,7.86,593.325,0,0,839.191,N07 -> N08 -> N11 -> N12 -> N01 -> N13 -> N05 -> N06 -> N03 -> N04 -> N10 -> N14 -> N09 -> N02
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_110,110,bounded_beta90,2112.776,62.144,36.951,5.427,880.319,1,0,2058.206,N14 -> N10 -> N01 -> N13 -> N03 -> N05 -> N12 -> N04 -> N07 -> N08 -> N11 -> N06 -> N09 -> N02
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_111,111,protocol_aware_time,2393.197,100.791,43.201,8.316,1021.545,0,0,441.316,N08 -> N12 -> N13 -> N02 -> N06 -> N07 -> N03 -> N01 -> N11 -> N04 -> N05 -> N10 -> N09 -> N14
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_111,111,soft_penalty_w12,2400.729,81.198,44.892,7.741,1670.645,1,0,307.891,N05 -> N04 -> N09 -> N12 -> N01 -> N08 -> N07 -> N13 -> N02 -> N03 -> N06 -> N10 -> N11 -> N14
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_111,111,average_gap,2406.609,74.231,38.916,6.393,1017.316,1,0,1273.819,N05 -> N12 -> N13 -> N01 -> N11 -> N06 -> N07 -> N02 -> N03 -> N08 -> N04 -> N10 -> N09 -> N14
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_111,111,freshness_focused,2798.773,198.672,65.448,18.534,830.719,0,0,1193.139,N12 -> N14 -> N10 -> N03 -> N06 -> N05 -> N08 -> N11 -> N02 -> N04 -> N13 -> N01 -> N09 -> N07
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_111,111,bounded_beta90,2393.197,100.791,43.201,8.316,1021.545,0,0,2519.518,N08 -> N12 -> N13 -> N02 -> N06 -> N07 -> N03 -> N01 -> N11 -> N04 -> N05 -> N10 -> N09 -> N14
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_112,112,protocol_aware_time,3016.595,101.688,37.489,5.033,1601.029,0,0,412.201,N08 -> N06 -> N07 -> N04 -> N01 -> N10 -> N05 -> N03 -> N02 -> N13 -> N09 -> N12 -> N11 -> N14
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_112,112,soft_penalty_w12,3016.617,70.624,34.552,3.892,1497.463,1,0,391.625,N01 -> N06 -> N04 -> N02 -> N07 -> N03 -> N05 -> N08 -> N10 -> N13 -> N09 -> N12 -> N11 -> N14
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_112,112,average_gap,3016.858,97.945,32.527,4.369,1583.004,0,0,1008.522,N01 -> N07 -> N06 -> N08 -> N09 -> N10 -> N05 -> N02 -> N04 -> N13 -> N03 -> N12 -> N11 -> N14
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_112,112,freshness_focused,3286.933,164.877,57.707,14.396,1205.523,0,0,955.24,N11 -> N01 -> N07 -> N05 -> N04 -> N02 -> N03 -> N10 -> N09 -> N08 -> N12 -> N13 -> N14 -> N06
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_112,112,bounded_beta90,3016.595,101.688,37.489,5.033,1601.029,0,0,2367.251,N08 -> N06 -> N07 -> N04 -> N01 -> N10 -> N05 -> N03 -> N02 -> N13 -> N09 -> N12 -> N11 -> N14
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_113,113,protocol_aware_time,2300.201,76.446,39.498,7.155,1339.122,1,0,280.145,N07 -> N03 -> N01 -> N06 -> N08 -> N02 -> N11 -> N12 -> N09 -> N10 -> N14 -> N05 -> N13 -> N04
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_113,113,soft_penalty_w12,2430.81,91.396,49.887,10.189,1385.917,0,0,263.173,N13 -> N14 -> N06 -> N04 -> N10 -> N05 -> N11 -> N01 -> N02 -> N07 -> N12 -> N08 -> N03 -> N09
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_113,113,average_gap,2386.178,77.888,33.752,5.116,1328.028,1,0,851.465,N10 -> N01 -> N06 -> N03 -> N12 -> N02 -> N11 -> N07 -> N04 -> N09 -> N14 -> N05 -> N13 -> N08
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_113,113,freshness_focused,2610.689,190.13,60.746,16.874,1073.535,0,0,753.889,N07 -> N09 -> N03 -> N02 -> N10 -> N08 -> N11 -> N14 -> N06 -> N12 -> N01 -> N05 -> N13 -> N04
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_113,113,bounded_beta90,2043.08,53.062,22.77,2.73,1322.421,1,0,1722.59,N14 -> N04 -> N03 -> N06 -> N08 -> N05 -> N13 -> N10 -> N11 -> N12 -> N02 -> N01 -> N07 -> N09
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_114,114,protocol_aware_time,1896.411,140.228,41.129,10.443,743.163,0,0,439.768,N06 -> N04 -> N02 -> N01 -> N07 -> N10 -> N05 -> N03 -> N14 -> N08 -> N13 -> N11 -> N12 -> N09
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_114,114,soft_penalty_w12,1910.683,84.22,42.716,9.165,831.165,1,0,344.67,N14 -> N04 -> N06 -> N02 -> N11 -> N07 -> N05 -> N10 -> N08 -> N13 -> N01 -> N03 -> N12 -> N09
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_114,114,average_gap,1896.411,140.228,41.129,10.443,743.163,0,0,894.417,N06 -> N04 -> N02 -> N01 -> N07 -> N10 -> N05 -> N03 -> N14 -> N08 -> N13 -> N11 -> N12 -> N09
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_114,114,freshness_focused,1901.008,173.119,43.431,13.766,659.758,0,0,976.973,N05 -> N07 -> N08 -> N06 -> N04 -> N02 -> N01 -> N10 -> N03 -> N14 -> N13 -> N11 -> N12 -> N09
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_114,114,bounded_beta90,1896.411,140.228,41.129,10.443,743.163,0,0,2032.971,N06 -> N04 -> N02 -> N01 -> N07 -> N10 -> N05 -> N03 -> N14 -> N08 -> N13 -> N11 -> N12 -> N09
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_115,115,protocol_aware_time,1282.023,65.067,24.627,4.953,424.506,1,1,165.894,N03 -> N05 -> N01 -> N04 -> N14 -> N08 -> N09 -> N02 -> N11 -> N07 -> N12 -> N13 -> N10 -> N06
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_115,115,soft_penalty_w12,1282.023,65.067,24.627,4.953,424.506,1,1,213.231,N03 -> N05 -> N01 -> N04 -> N14 -> N08 -> N09 -> N02 -> N11 -> N07 -> N12 -> N13 -> N10 -> N06
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_115,115,average_gap,1234.117,42.658,21.349,3.787,403.267,1,1,506.665,N03 -> N05 -> N01 -> N04 -> N14 -> N09 -> N08 -> N02 -> N11 -> N07 -> N06 -> N10 -> N12 -> N13
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_115,115,freshness_focused,1492.807,217.895,38.791,20.346,343.042,0,1,560.399,N03 -> N05 -> N01 -> N04 -> N12 -> N08 -> N09 -> N14 -> N06 -> N07 -> N02 -> N13 -> N10 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_115,115,bounded_beta90,1282.023,65.067,24.627,4.953,424.506,1,1,1277.992,N03 -> N05 -> N01 -> N04 -> N14 -> N08 -> N09 -> N02 -> N11 -> N07 -> N12 -> N13 -> N10 -> N06
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_116,116,protocol_aware_time,2172.661,115.345,45.333,11.161,1190.974,0,0,416.654,N10 -> N04 -> N13 -> N06 -> N08 -> N12 -> N09 -> N02 -> N03 -> N07 -> N14 -> N05 -> N11 -> N01
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_116,116,soft_penalty_w12,2342.229,113.019,54.483,12.66,1509.918,0,0,242.277,N14 -> N05 -> N06 -> N04 -> N10 -> N02 -> N09 -> N11 -> N12 -> N03 -> N08 -> N01 -> N13 -> N07
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_116,116,average_gap,2109.299,84.276,35.439,5.797,1395.716,1,0,1127.591,N10 -> N05 -> N14 -> N03 -> N04 -> N06 -> N02 -> N01 -> N12 -> N08 -> N09 -> N11 -> N13 -> N07
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_116,116,freshness_focused,2678.463,249.186,78.955,27.49,973.967,0,0,932.361,N11 -> N12 -> N01 -> N06 -> N10 -> N08 -> N09 -> N14 -> N04 -> N13 -> N02 -> N07 -> N03 -> N05
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_116,116,bounded_beta90,2021.488,67.592,29.71,4.554,1318.527,1,0,2370.656,N03 -> N14 -> N05 -> N13 -> N06 -> N04 -> N10 -> N02 -> N01 -> N12 -> N08 -> N07 -> N09 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_117,117,protocol_aware_time,1545.946,82.743,43.89,12.466,804.557,1,0,200.249,N08 -> N14 -> N05 -> N04 -> N03 -> N10 -> N09 -> N12 -> N02 -> N13 -> N06 -> N11 -> N07 -> N01
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_117,117,soft_penalty_w12,1525.073,91.824,38.508,9.557,898.974,0,0,418.458,N01 -> N08 -> N09 -> N11 -> N07 -> N12 -> N10 -> N05 -> N03 -> N04 -> N13 -> N06 -> N02 -> N14
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_117,117,average_gap,1545.946,113.95,41.964,12.458,963.061,0,0,575.411,N10 -> N09 -> N05 -> N12 -> N04 -> N14 -> N08 -> N03 -> N02 -> N13 -> N06 -> N11 -> N07 -> N01
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_117,117,freshness_focused,1592.922,103.257,47.121,13.76,724.944,0,0,538.648,N10 -> N08 -> N14 -> N04 -> N07 -> N01 -> N12 -> N09 -> N02 -> N13 -> N06 -> N11 -> N03 -> N05
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_117,117,bounded_beta90,1545.946,82.743,43.89,12.466,804.557,1,0,1216.315,N08 -> N14 -> N05 -> N04 -> N03 -> N10 -> N09 -> N12 -> N02 -> N13 -> N06 -> N11 -> N07 -> N01
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_118,118,protocol_aware_time,1932.917,120.985,40.35,10.171,491.035,0,0,180.267,N13 -> N11 -> N14 -> N01 -> N07 -> N08 -> N04 -> N12 -> N09 -> N05 -> N02 -> N10 -> N06 -> N03
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_118,118,soft_penalty_w12,1932.917,120.985,40.35,10.171,491.035,0,0,216.712,N13 -> N11 -> N14 -> N01 -> N07 -> N08 -> N04 -> N12 -> N09 -> N05 -> N02 -> N10 -> N06 -> N03
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_118,118,average_gap,1899.882,68.352,31.251,5.181,801.323,1,0,554.636,N13 -> N11 -> N14 -> N10 -> N07 -> N08 -> N03 -> N05 -> N04 -> N06 -> N09 -> N02 -> N01 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_118,118,freshness_focused,1940.364,123.188,40.892,10.199,456.393,0,0,542.717,N13 -> N11 -> N14 -> N01 -> N07 -> N08 -> N04 -> N12 -> N09 -> N10 -> N05 -> N02 -> N06 -> N03
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_118,118,bounded_beta90,1843.05,62.048,29.209,5.261,873.358,1,0,1273.643,N13 -> N12 -> N11 -> N01 -> N07 -> N14 -> N03 -> N02 -> N04 -> N06 -> N09 -> N05 -> N10 -> N08
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_119,119,protocol_aware_time,1638.948,77.01,40.458,9.945,670.69,1,0,214.381,N07 -> N05 -> N13 -> N01 -> N06 -> N10 -> N14 -> N08 -> N12 -> N02 -> N03 -> N04 -> N09 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_119,119,soft_penalty_w12,1577.484,84.458,36.302,8.903,904.798,1,0,350.444,N10 -> N11 -> N13 -> N01 -> N03 -> N05 -> N14 -> N06 -> N07 -> N02 -> N08 -> N04 -> N09 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_119,119,average_gap,1639.535,66.713,37.029,7.469,1007.141,1,0,702.803,N04 -> N14 -> N07 -> N13 -> N06 -> N10 -> N05 -> N08 -> N01 -> N02 -> N12 -> N03 -> N09 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_119,119,freshness_focused,1725.188,153.167,44.794,13.853,458.264,0,0,590.641,N02 -> N08 -> N13 -> N01 -> N03 -> N12 -> N06 -> N09 -> N10 -> N05 -> N07 -> N04 -> N14 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_119,119,bounded_beta90,1537.345,48.99,29.518,5.174,939.339,1,0,1518.034,N04 -> N12 -> N14 -> N02 -> N01 -> N08 -> N13 -> N06 -> N07 -> N05 -> N11 -> N10 -> N03 -> N09
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_120,120,protocol_aware_time,2004.182,112.517,35.94,7.538,500.842,0,0,370.016,N05 -> N14 -> N03 -> N12 -> N09 -> N08 -> N11 -> N04 -> N01 -> N06 -> N10 -> N02 -> N13 -> N07
