profile_variant,scenario,scenario_seed,planner,node_count,lora_nodes,zigbee_nodes,ble_nodes,wifi_nodes,total_time_s,flight_distance_m,max_blackout_s,meets_90s_budget,mission_feasible,wait_time_s,service_time_s,protocol_switches,radio_obstacle_hits,runtime_ms,route
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_135,135,bounded_blackout,14,4,2,6,2,3259.42,2566.748,96.21,0,0,239.245,2804.197,11,3,1814.573,N10 -> N09 -> N08 -> N11 -> N06 -> N03 -> N07 -> N02 -> N13 -> N14 -> N01 -> N05 -> N12 -> N04
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_135,135,genetic_algorithm,14,4,2,6,2,3218.439,3500.871,67.658,1,0,170.749,2753.11,11,3,722.429,N10 -> N13 -> N08 -> N01 -> N06 -> N02 -> N03 -> N07 -> N14 -> N05 -> N11 -> N09 -> N12 -> N04
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_135,135,particle_swarm,14,4,2,6,2,3259.42,2566.748,96.21,0,0,239.245,2804.197,11,3,192.777,N10 -> N09 -> N08 -> N11 -> N06 -> N03 -> N07 -> N02 -> N13 -> N14 -> N01 -> N05 -> N12 -> N04
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_136,136,distance_only,14,2,3,5,4,1793.307,2371.157,107.799,0,0,608.021,985.128,10,4,0.033,N10 -> N07 -> N05 -> N13 -> N12 -> N03 -> N06 -> N01 -> N04 -> N11 -> N09 -> N02 -> N14 -> N08
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_136,136,ordinary_collection,14,2,3,5,4,1756.769,2240.431,164.809,0,0,639.393,928.253,9,4,6.329,N05 -> N13 -> N12 -> N08 -> N03 -> N06 -> N01 -> N04 -> N11 -> N09 -> N02 -> N14 -> N07 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_136,136,protocol_aware,14,2,3,5,4,1417.614,3236.689,104.809,0,1,230.533,913.86,9,4,284.538,N10 -> N05 -> N07 -> N14 -> N01 -> N06 -> N09 -> N11 -> N02 -> N04 -> N03 -> N13 -> N12 -> N08
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_136,136,bounded_blackout,14,2,3,5,4,1386.708,2771.386,53.165,1,1,106.99,1045.775,12,4,1630.138,N12 -> N10 -> N07 -> N14 -> N11 -> N09 -> N04 -> N02 -> N08 -> N06 -> N13 -> N01 -> N03 -> N05
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_136,136,genetic_algorithm,14,2,3,5,4,1417.614,3236.689,104.809,0,1,230.533,913.86,9,4,696.68,N10 -> N05 -> N07 -> N14 -> N01 -> N06 -> N09 -> N11 -> N02 -> N04 -> N03 -> N13 -> N12 -> N08
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_136,136,particle_swarm,14,2,3,5,4,1417.614,3236.689,104.809,0,1,230.533,913.86,9,4,206.689,N10 -> N05 -> N07 -> N14 -> N01 -> N06 -> N09 -> N11 -> N02 -> N04 -> N03 -> N13 -> N12 -> N08
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_137,137,distance_only,14,3,4,3,4,2358.995,2617.369,256.852,0,0,1016.446,1122.274,12,1,0.027,N12 -> N14 -> N01 -> N10 -> N09 -> N07 -> N13 -> N11 -> N02 -> N03 -> N05 -> N08 -> N06 -> N04
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_137,137,ordinary_collection,14,3,4,3,4,1976.376,2619.125,198.052,0,0,632.466,1123.486,11,1,15.777,N01 -> N10 -> N09 -> N07 -> N13 -> N11 -> N03 -> N02 -> N05 -> N08 -> N06 -> N04 -> N14 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_137,137,protocol_aware,14,3,4,3,4,1636.455,3414.263,77.177,1,0,218.62,1130.493,10,1,445.804,N12 -> N07 -> N09 -> N10 -> N05 -> N02 -> N06 -> N03 -> N13 -> N11 -> N14 -> N08 -> N01 -> N04
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_137,137,bounded_blackout,14,3,4,3,4,1636.455,3414.263,77.177,1,0,218.62,1130.493,10,1,2310.292,N12 -> N07 -> N09 -> N10 -> N05 -> N02 -> N06 -> N03 -> N13 -> N11 -> N14 -> N08 -> N01 -> N04
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_137,137,genetic_algorithm,14,3,4,3,4,1670.475,4377.796,99.087,0,0,161.569,1140.474,10,1,670.837,N12 -> N09 -> N10 -> N13 -> N04 -> N08 -> N03 -> N11 -> N02 -> N14 -> N07 -> N06 -> N01 -> N05
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_137,137,particle_swarm,14,3,4,3,4,1674.229,4449.061,97.953,0,0,168.72,1131.08,11,1,249.593,N12 -> N06 -> N13 -> N10 -> N04 -> N09 -> N07 -> N03 -> N11 -> N02 -> N14 -> N08 -> N01 -> N05
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_138,138,distance_only,14,3,5,1,5,3086.8,2668.69,270.848,0,0,1019.002,1849.197,10,3,0.026,N10 -> N08 -> N05 -> N04 -> N11 -> N02 -> N14 -> N12 -> N03 -> N13 -> N06 -> N07 -> N01 -> N09
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_138,138,ordinary_collection,14,3,5,1,5,2862.477,2356.372,252.147,0,0,929.531,1739.929,9,3,24.181,N10 -> N08 -> N06 -> N13 -> N03 -> N07 -> N01 -> N09 -> N12 -> N14 -> N02 -> N04 -> N05 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_138,138,protocol_aware,14,3,5,1,5,2295.454,3164.467,113.322,0,0,202.447,1833.795,8,3,317.509,N05 -> N08 -> N06 -> N07 -> N13 -> N02 -> N14 -> N12 -> N03 -> N10 -> N11 -> N09 -> N01 -> N04
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_138,138,bounded_blackout,14,3,5,1,5,2276.352,2697.251,114.967,0,0,309.121,1746.291,10,3,2357.488,N14 -> N09 -> N01 -> N07 -> N13 -> N03 -> N06 -> N12 -> N04 -> N11 -> N10 -> N05 -> N02 -> N08
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_138,138,genetic_algorithm,14,3,5,1,5,2295.454,3164.467,113.322,0,0,202.447,1833.795,8,3,702.418,N05 -> N08 -> N06 -> N07 -> N13 -> N02 -> N14 -> N12 -> N03 -> N10 -> N11 -> N09 -> N01 -> N04
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_138,138,particle_swarm,14,3,5,1,5,2295.452,3345.997,113.322,0,0,191.188,1830.183,7,3,274.692,N05 -> N08 -> N06 -> N07 -> N13 -> N02 -> N14 -> N03 -> N10 -> N12 -> N11 -> N09 -> N01 -> N04
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_139,139,distance_only,14,5,2,5,2,3467.681,2855.915,217.525,0,0,952.262,2253.336,8,1,0.026,N10 -> N11 -> N09 -> N08 -> N12 -> N04 -> N03 -> N13 -> N02 -> N01 -> N07 -> N05 -> N06 -> N14
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_139,139,ordinary_collection,14,5,2,5,2,3350.397,2233.849,184.319,0,0,841.785,2303.616,8,1,8.929,N06 -> N09 -> N08 -> N12 -> N14 -> N03 -> N04 -> N13 -> N02 -> N01 -> N07 -> N05 -> N11 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_139,139,protocol_aware,14,5,2,5,2,2875.258,3254.198,144.999,0,0,295.495,2281.131,7,1,449.612,N12 -> N05 -> N02 -> N04 -> N03 -> N13 -> N11 -> N06 -> N14 -> N10 -> N08 -> N01 -> N07 -> N09
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_139,139,bounded_blackout,14,5,2,5,2,2748.995,3243.919,59.316,1,0,142.999,2308.308,8,1,2601.69,N12 -> N07 -> N03 -> N05 -> N09 -> N14 -> N02 -> N13 -> N04 -> N08 -> N01 -> N06 -> N11 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_139,139,genetic_algorithm,14,5,2,5,2,2875.258,3254.198,144.999,0,0,295.495,2281.131,7,1,759.904,N12 -> N05 -> N02 -> N04 -> N03 -> N13 -> N11 -> N06 -> N14 -> N10 -> N08 -> N01 -> N07 -> N09
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_139,139,particle_swarm,14,5,2,5,2,2875.258,3254.198,144.999,0,0,295.495,2281.131,7,1,250.086,N12 -> N05 -> N02 -> N04 -> N03 -> N13 -> N11 -> N06 -> N14 -> N10 -> N08 -> N01 -> N07 -> N09
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_140,140,distance_only,14,3,5,3,3,2216.262,2989.022,221.467,0,0,848.427,1125.265,7,1,0.026,N01 -> N05 -> N03 -> N14 -> N04 -> N09 -> N06 -> N11 -> N02 -> N07 -> N10 -> N13 -> N08 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_140,140,ordinary_collection,14,3,5,3,3,2163.272,2371.353,156.371,0,0,835.127,1135.701,8,1,19.488,N01 -> N05 -> N03 -> N14 -> N12 -> N10 -> N13 -> N08 -> N11 -> N02 -> N06 -> N09 -> N04 -> N07
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_140,140,protocol_aware,14,3,5,3,3,1568.987,3215.085,76.071,1,0,159.023,1149.047,9,1,431.221,N14 -> N09 -> N06 -> N07 -> N11 -> N02 -> N08 -> N13 -> N03 -> N10 -> N05 -> N01 -> N04 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_140,140,bounded_blackout,14,3,5,3,3,1568.987,3215.085,76.071,1,0,159.023,1149.047,9,1,1941.361,N14 -> N09 -> N06 -> N07 -> N11 -> N02 -> N08 -> N13 -> N03 -> N10 -> N05 -> N01 -> N04 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_140,140,genetic_algorithm,14,3,5,3,3,1568.987,3215.085,76.071,1,0,159.023,1149.047,9,1,682.529,N14 -> N09 -> N06 -> N07 -> N11 -> N02 -> N08 -> N13 -> N03 -> N10 -> N05 -> N01 -> N04 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_140,140,particle_swarm,14,3,5,3,3,1568.987,3215.085,76.071,1,0,159.023,1149.047,9,1,211.594,N14 -> N09 -> N06 -> N07 -> N11 -> N02 -> N08 -> N13 -> N03 -> N10 -> N05 -> N01 -> N04 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_141,141,distance_only,14,3,4,3,4,2577.548,2348.742,245.694,0,0,1097.352,1286.735,12,0,0.026,N06 -> N14 -> N10 -> N03 -> N07 -> N13 -> N05 -> N09 -> N01 -> N04 -> N11 -> N12 -> N08 -> N02
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_141,141,ordinary_collection,14,3,4,3,4,2159.657,2411.165,142.089,0,0,690.42,1270.635,10,0,15.82,N06 -> N12 -> N08 -> N11 -> N04 -> N01 -> N09 -> N02 -> N05 -> N13 -> N07 -> N03 -> N10 -> N14
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_141,141,protocol_aware,14,3,4,3,4,2056.03,3693.843,108.458,0,0,392.567,1359.209,9,0,173.817,N03 -> N08 -> N13 -> N07 -> N12 -> N02 -> N09 -> N05 -> N11 -> N14 -> N04 -> N06 -> N10 -> N01
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_141,141,bounded_blackout,14,3,4,3,4,1806.141,3465.765,64.696,1,0,132.326,1388.347,10,0,1492.145,N06 -> N12 -> N01 -> N13 -> N11 -> N08 -> N05 -> N09 -> N10 -> N03 -> N14 -> N02 -> N04 -> N07
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_141,141,genetic_algorithm,14,3,4,3,4,2043.398,4003.034,137.596,0,0,418.712,1294.964,9,0,607.207,N13 -> N08 -> N05 -> N11 -> N12 -> N02 -> N09 -> N07 -> N14 -> N03 -> N06 -> N04 -> N10 -> N01
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_141,141,particle_swarm,14,3,4,3,4,2049.792,3613.753,97.935,0,0,471.268,1280.867,11,0,195.684,N09 -> N13 -> N05 -> N07 -> N02 -> N04 -> N12 -> N08 -> N14 -> N03 -> N10 -> N06 -> N11 -> N01
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_142,142,distance_only,14,3,6,2,3,2370.195,2756.703,277.513,0,0,960.473,1179.15,11,1,0.025,N01 -> N08 -> N07 -> N10 -> N02 -> N13 -> N04 -> N09 -> N11 -> N03 -> N12 -> N06 -> N14 -> N05
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_142,142,ordinary_collection,14,3,6,2,3,2152.732,2653.866,231.465,0,0,732.813,1197.948,9,1,13.719,N07 -> N05 -> N14 -> N03 -> N12 -> N06 -> N11 -> N09 -> N04 -> N13 -> N02 -> N10 -> N08 -> N01
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_142,142,protocol_aware,14,3,6,2,3,1881.448,3858.867,129.287,0,0,315.339,1243.35,12,1,330.259,N03 -> N12 -> N06 -> N07 -> N10 -> N13 -> N04 -> N14 -> N11 -> N09 -> N02 -> N08 -> N01 -> N05
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_142,142,bounded_blackout,14,3,6,2,3,1881.448,3858.867,129.287,0,0,315.339,1243.35,12,1,2391.755,N03 -> N12 -> N06 -> N07 -> N10 -> N13 -> N04 -> N14 -> N11 -> N09 -> N02 -> N08 -> N01 -> N05
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_142,142,genetic_algorithm,14,3,6,2,3,1919.988,3110.066,105.471,0,0,456.649,1203.211,10,1,792.264,N14 -> N05 -> N12 -> N03 -> N06 -> N11 -> N08 -> N10 -> N02 -> N07 -> N09 -> N01 -> N04 -> N13
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_142,142,particle_swarm,14,3,6,2,3,1919.846,3564.965,105.471,0,0,409.231,1212.439,8,1,291.54,N11 -> N05 -> N12 -> N06 -> N03 -> N14 -> N10 -> N08 -> N09 -> N02 -> N07 -> N01 -> N04 -> N13
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_143,143,distance_only,14,5,4,4,1,3483.079,2577.707,256.294,0,0,1173.612,2107.05,10,1,0.026,N02 -> N04 -> N10 -> N12 -> N01 -> N08 -> N09 -> N07 -> N05 -> N11 -> N06 -> N03 -> N14 -> N13
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_143,143,ordinary_collection,14,5,4,4,1,3109.859,2524.824,152.818,0,0,761.811,2149.784,11,1,7.695,N02 -> N05 -> N07 -> N11 -> N13 -> N06 -> N03 -> N14 -> N09 -> N08 -> N01 -> N12 -> N10 -> N04
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_143,143,protocol_aware,14,5,4,4,1,2835.501,3182.472,126.821,0,0,456.732,2128.863,9,1,283.015,N11 -> N03 -> N06 -> N13 -> N07 -> N14 -> N05 -> N09 -> N02 -> N01 -> N04 -> N10 -> N08 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_143,143,bounded_blackout,14,5,4,4,1,2835.501,3182.472,126.821,0,0,456.732,2128.863,9,1,1968.159,N11 -> N03 -> N06 -> N13 -> N07 -> N14 -> N05 -> N09 -> N02 -> N01 -> N04 -> N10 -> N08 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_143,143,genetic_algorithm,14,5,4,4,1,2835.501,3220.697,126.822,0,0,432.076,2150.517,9,1,656.278,N11 -> N06 -> N13 -> N05 -> N03 -> N07 -> N14 -> N09 -> N02 -> N01 -> N04 -> N10 -> N08 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_143,143,particle_swarm,14,5,4,4,1,2835.501,3141.237,126.821,0,0,449.032,2139.8,8,1,190.878,N11 -> N14 -> N06 -> N13 -> N03 -> N07 -> N05 -> N09 -> N02 -> N01 -> N04 -> N10 -> N08 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_144,144,distance_only,14,2,1,3,8,2209.162,2436.464,177.487,0,0,657.251,1345.949,9,3,0.025,N01 -> N06 -> N02 -> N11 -> N07 -> N09 -> N08 -> N13 -> N10 -> N14 -> N04 -> N05 -> N12 -> N03
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_144,144,ordinary_collection,14,2,1,3,8,2372.708,2067.29,257.487,0,0,854.423,1343.53,10,3,21.882,N01 -> N13 -> N08 -> N09 -> N07 -> N11 -> N10 -> N12 -> N03 -> N05 -> N04 -> N14 -> N02 -> N06
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_144,144,protocol_aware,14,2,1,3,8,1909.04,2947.925,90.466,0,0,317.944,1341.899,6,3,264.63,N01 -> N06 -> N02 -> N11 -> N13 -> N07 -> N14 -> N09 -> N08 -> N10 -> N04 -> N05 -> N12 -> N03
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_144,144,bounded_blackout,14,2,1,3,8,1909.04,2947.925,90.466,0,0,317.944,1341.899,6,3,1694.918,N01 -> N06 -> N02 -> N11 -> N13 -> N07 -> N14 -> N09 -> N08 -> N10 -> N04 -> N05 -> N12 -> N03
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_144,144,genetic_algorithm,14,2,1,3,8,1909.058,3188.41,85.111,1,0,306.085,1333.447,8,3,663.796,N02 -> N06 -> N01 -> N09 -> N07 -> N11 -> N14 -> N08 -> N13 -> N10 -> N04 -> N05 -> N12 -> N03
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_144,144,particle_swarm,14,2,1,3,8,1908.702,3572.355,94.666,0,0,265.556,1341.163,8,3,229.63,N07 -> N13 -> N06 -> N08 -> N11 -> N09 -> N14 -> N10 -> N01 -> N02 -> N05 -> N04 -> N12 -> N03
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_145,145,distance_only,14,1,4,1,8,2592.433,2596.342,237.961,0,0,860.602,1477.583,6,1,0.025,N03 -> N14 -> N08 -> N09 -> N02 -> N04 -> N12 -> N01 -> N13 -> N07 -> N10 -> N06 -> N05 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_145,145,ordinary_collection,14,1,4,1,8,2555.428,2506.716,166.581,0,0,701.708,1608.249,7,1,9.002,N03 -> N14 -> N05 -> N11 -> N06 -> N10 -> N07 -> N13 -> N12 -> N01 -> N04 -> N02 -> N09 -> N08
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_145,145,protocol_aware,14,1,4,1,8,2065.585,3526.417,67.521,1,0,196.551,1523.709,8,1,199.834,N10 -> N14 -> N09 -> N02 -> N01 -> N04 -> N13 -> N08 -> N12 -> N07 -> N11 -> N06 -> N05 -> N03
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_145,145,bounded_blackout,14,1,4,1,8,2065.585,3526.417,67.521,1,0,196.551,1523.709,8,1,1139.571,N10 -> N14 -> N09 -> N02 -> N01 -> N04 -> N13 -> N08 -> N12 -> N07 -> N11 -> N06 -> N05 -> N03
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_145,145,genetic_algorithm,14,1,4,1,8,2065.585,3526.417,67.521,1,0,196.551,1523.709,8,1,650.961,N10 -> N14 -> N09 -> N02 -> N01 -> N04 -> N13 -> N08 -> N12 -> N07 -> N11 -> N06 -> N05 -> N03
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_145,145,particle_swarm,14,1,4,1,8,2065.585,3526.417,67.521,1,0,196.551,1523.709,8,1,199.417,N10 -> N14 -> N09 -> N02 -> N01 -> N04 -> N13 -> N08 -> N12 -> N07 -> N11 -> N06 -> N05 -> N03
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_146,146,distance_only,14,3,3,1,7,2247.764,2413.884,188.98,0,0,858.31,1207.36,8,1,0.026,N07 -> N02 -> N08 -> N03 -> N01 -> N11 -> N06 -> N10 -> N05 -> N12 -> N09 -> N04 -> N13 -> N14
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_146,146,ordinary_collection,14,3,3,1,7,2398.008,2219.191,225.173,0,0,1019.201,1211.4,8,1,14.761,N07 -> N02 -> N08 -> N05 -> N12 -> N09 -> N04 -> N13 -> N14 -> N10 -> N06 -> N11 -> N01 -> N03
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_146,146,protocol_aware,14,3,3,1,7,1654.777,3106.889,75.257,1,0,133.886,1286.519,9,1,258.777,N04 -> N14 -> N13 -> N07 -> N10 -> N05 -> N08 -> N09 -> N02 -> N03 -> N12 -> N01 -> N11 -> N06
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_146,146,bounded_blackout,14,3,3,1,7,1654.777,3106.889,75.257,1,0,133.886,1286.519,9,1,1660.685,N04 -> N14 -> N13 -> N07 -> N10 -> N05 -> N08 -> N09 -> N02 -> N03 -> N12 -> N01 -> N11 -> N06
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_146,146,genetic_algorithm,14,3,3,1,7,1654.777,3106.889,75.257,1,0,133.886,1286.519,9,1,701.695,N04 -> N14 -> N13 -> N07 -> N10 -> N05 -> N08 -> N09 -> N02 -> N03 -> N12 -> N01 -> N11 -> N06
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_146,146,particle_swarm,14,3,3,1,7,1654.777,3106.889,75.257,1,0,133.886,1286.519,9,1,243.504,N04 -> N14 -> N13 -> N07 -> N10 -> N05 -> N08 -> N09 -> N02 -> N03 -> N12 -> N01 -> N11 -> N06
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_147,147,distance_only,14,3,4,4,3,2255.991,2513.946,258.677,0,0,1224.636,846.069,9,0,0.026,N10 -> N05 -> N06 -> N02 -> N03 -> N14 -> N08 -> N13 -> N11 -> N07 -> N12 -> N09 -> N01 -> N04
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_147,147,ordinary_collection,14,3,4,4,3,1907.343,2229.237,231.51,0,0,877.027,866.015,11,0,18.581,N10 -> N05 -> N06 -> N07 -> N11 -> N08 -> N13 -> N14 -> N03 -> N02 -> N04 -> N01 -> N12 -> N09
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_147,147,protocol_aware,14,3,4,4,3,1266.489,3410.906,77.23,1,1,101.065,914.029,10,0,363.375,N13 -> N06 -> N09 -> N12 -> N03 -> N01 -> N04 -> N08 -> N02 -> N07 -> N05 -> N11 -> N14 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_147,147,bounded_blackout,14,3,4,4,3,1266.489,3410.906,77.23,1,1,101.065,914.029,10,0,1678.722,N13 -> N06 -> N09 -> N12 -> N03 -> N01 -> N04 -> N08 -> N02 -> N07 -> N05 -> N11 -> N14 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_147,147,genetic_algorithm,14,3,4,4,3,1506.196,3350.176,114.197,0,0,367.77,891.507,13,0,667.366,N09 -> N08 -> N01 -> N02 -> N06 -> N14 -> N03 -> N13 -> N04 -> N12 -> N11 -> N05 -> N07 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_147,147,particle_swarm,14,3,4,4,3,1506.17,2692.032,108.277,0,0,444.991,862.768,11,0,197.095,N05 -> N12 -> N01 -> N09 -> N02 -> N06 -> N13 -> N04 -> N03 -> N08 -> N11 -> N14 -> N07 -> N10
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_148,148,distance_only,14,6,2,3,3,3564.49,1988.563,284.691,0,0,882.542,2492.633,11,3,0.029,N14 -> N04 -> N02 -> N03 -> N11 -> N13 -> N01 -> N07 -> N09 -> N06 -> N08 -> N10 -> N12 -> N05
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_148,148,ordinary_collection,14,6,2,3,3,3801.306,1923.317,253.021,0,0,1146.871,2471.331,11,3,23.11,N14 -> N04 -> N02 -> N10 -> N08 -> N06 -> N09 -> N07 -> N12 -> N05 -> N01 -> N13 -> N03 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_148,148,protocol_aware,14,6,2,3,3,3000.168,2324.783,73.846,1,0,226.973,2551.87,6,3,270.364,N11 -> N08 -> N03 -> N12 -> N07 -> N09 -> N06 -> N01 -> N10 -> N04 -> N13 -> N05 -> N14 -> N02
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_148,148,bounded_blackout,14,6,2,3,3,3000.168,2324.783,73.846,1,0,226.973,2551.87,6,3,1817.451,N11 -> N08 -> N03 -> N12 -> N07 -> N09 -> N06 -> N01 -> N10 -> N04 -> N13 -> N05 -> N14 -> N02
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_148,148,genetic_algorithm,14,6,2,3,3,3132.592,2704.437,113.432,0,0,253.651,2621.472,7,3,660.325,N09 -> N12 -> N05 -> N06 -> N08 -> N03 -> N11 -> N01 -> N10 -> N04 -> N13 -> N02 -> N14 -> N07
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_148,148,particle_swarm,14,6,2,3,3,3114.43,2456.685,106.508,0,0,357.983,2522.565,7,3,226.527,N05 -> N06 -> N08 -> N09 -> N11 -> N01 -> N03 -> N12 -> N04 -> N13 -> N10 -> N07 -> N02 -> N14
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_149,149,distance_only,14,4,5,1,4,2861.082,3032.179,228.149,0,0,1112.269,1463.079,11,3,0.025,N03 -> N07 -> N05 -> N02 -> N04 -> N12 -> N06 -> N11 -> N14 -> N01 -> N13 -> N08 -> N10 -> N09
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_149,149,ordinary_collection,14,4,5,1,4,3031.711,2436.265,273.658,0,0,1317.62,1484.512,12,3,14.972,N03 -> N07 -> N05 -> N02 -> N04 -> N09 -> N12 -> N11 -> N06 -> N14 -> N08 -> N10 -> N13 -> N01
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_149,149,protocol_aware,14,4,5,1,4,2273.877,3908.235,144.972,0,0,410.216,1495.372,10,3,259.973,N09 -> N12 -> N05 -> N13 -> N03 -> N10 -> N14 -> N02 -> N08 -> N07 -> N04 -> N06 -> N01 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_149,149,bounded_blackout,14,4,5,1,4,2270.964,3266.213,95.021,0,0,457.812,1505.363,10,3,1788.296,N03 -> N04 -> N07 -> N12 -> N02 -> N09 -> N10 -> N13 -> N14 -> N06 -> N08 -> N05 -> N01 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_149,149,genetic_algorithm,14,4,5,1,4,2272.407,3938.041,107.669,0,0,407.342,1493.967,9,3,687.995,N02 -> N05 -> N10 -> N07 -> N12 -> N09 -> N04 -> N13 -> N08 -> N03 -> N14 -> N06 -> N01 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_149,149,particle_swarm,14,4,5,1,4,2272.407,3938.041,107.669,0,0,407.342,1493.967,9,3,234.434,N02 -> N05 -> N10 -> N07 -> N12 -> N09 -> N04 -> N13 -> N08 -> N03 -> N14 -> N06 -> N01 -> N11
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_150,150,distance_only,14,8,1,3,2,5226.924,2823.652,284.862,0,0,1440.222,3540.463,9,3,0.026,N11 -> N12 -> N13 -> N04 -> N05 -> N08 -> N06 -> N07 -> N14 -> N10 -> N09 -> N03 -> N02 -> N01
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_150,150,ordinary_collection,14,8,1,3,2,5032.31,2368.814,231.244,0,0,1440.687,3385.048,9,3,9.907,N11 -> N03 -> N10 -> N14 -> N07 -> N09 -> N06 -> N05 -> N08 -> N01 -> N02 -> N04 -> N13 -> N12
literature_aligned,random_heterogeneous_iot_literature_aligned_seed_150,150,protocol_aware,14,8,1,3,2,4104.36,2857.225,105.209,0,0,412.616,3442.577,8,3,307.825,N08 -> N01 -> N02 -> N05 -> N12 -> N07 -> N09 -> N11 -> N13 -> N06 -> N04 -> N10 -> N14 -> N03
